scr_path,true_brand,pred_brand,phish,tagBox,siamese_conf,url
apwg_sample_4190/2021-10/2021-10-28/2021-10-28-136908.png,Chase Bank,,0,tagBox1,0.8160507,catolicaconect.com.br
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-4876.png,Outlook,Microsoft,1,tagBox1,0.8914538,vilarealmtbtour.com
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55513.png,Chase Bank,,0,tagBox1,0.71347106,anasps.ibbca.com.br
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-18630.png,LinkedIn,LinkedIn Corporation,1,tagBox1,0.9055393,ramaajoshi.in
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98294.png,Chase Bank,,0,tagBox1,0.76290745,mail.blueils.com
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158747.png,Amazon,Amazon,1,tagBox1,0.9291644,hpzljr7fj.cn
apwg_sample_4190/2021-11/2021-11-01/2021-11-01-110675.png,Chase Bank,,0,tagBox1,0.8263838,aspacam.org.br
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-15336.png,Chase Bank,,0,tagBox1,0.778798,anasps.ibbca.com.br
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-9739.png,DBS Bank,,0,tagBox0,0,dbs-secure.net
apwg_sample_4190/2021-11/2021-11-01/2021-11-01-110735.png,Chase Bank,,0,tagBox1,0.8077585,aspacam.org.br
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-18879.png,Facebook,Facebook,1,tagBox1,0.85854834,www.fr-trfacebook.com
apwg_sample_4190/2022-01/2022-01-10/2022-01-10-5113.png,Chase Bank,,0,tagBox1,0.8077585,18.205.152.115
apwg_sample_4190/2022-02/2022-02-17/2022-02-17-1790.png,Facebook,Facebook,1,tagBox1,0.94616425,marketplace-item-146515894215533.com
apwg_sample_4190/2022-10/2022-10-10/2022-10-10-756459.png,Facebook,Facebook,1,tagBox1,0.9333567,cutt.ly
apwg_sample_4190/2023-07/2023-07-27/2023-07-27-37361.png,Chase Bank,,0,tagBox1,0.7321124,lokl.market
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-102458.png,Chase Bank,,0,tagBox1,0.8033469,wj-co.com
apwg_sample_4190/2022-03/2022-03-28/2022-03-28-63655.png,Zimbra,,0,tagBox1,0.56211793,smpn1sinjai.sch.id
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-112150.png,Netflix,Netflix,1,tagBox1,0.8733109,philrealestatedirectory.com
apwg_sample_4190/2022-02/2022-02-26/2022-02-26-14523.png,Caisses Desjardins,Desjardins,1,tagBox1,0.92150867,20.151.217.17
apwg_sample_4190/2022-06/2022-06-07/2022-06-07-551745.png,Microsoft,Microsoft,1,tagBox1,0.88514197,dplugz.com
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55961.png,Chase Bank,,0,tagBox1,0.8077585,secure83a-verify.ddns.net
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-10519.png,E-devlet,,0,tagBox0,0,mturkiye-gov-tr-geri-iade-sistemi.com
apwg_sample_4190/2021-11/2021-11-11/2021-11-11-177348.png,Fidelity Investments,,0,tagBox0,0,secured2-0-verify.ddns.us
apwg_sample_4190/2021-10/2021-10-17/2021-10-17-191152.png,Chase Bank,,0,tagBox1,0.7657442,wacochinesechurch.org
apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1333006.png,Facebook,Facebook,1,tagBox1,0.85423124,fbnewsonline.xyz
apwg_sample_4190/2022-05/2022-05-20/2022-05-20-78429.png,Chase Bank,,0,tagBox1,0.43490943,mail.gangstageek.co
apwg_sample_4190/2023-07/2023-07-07/2023-07-07-110026.png,Zimbra,,0,tagBox1,0.7469013,mahdftd.000webhostapp.com
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-143255.png,Wells Fargo Bank,Bank of America,1,tagBox1,0.83545834,secure1alert-request4information-acct.duckdns.org
apwg_sample_4190/2021-10/2021-10-13/2021-10-13-28109.png,Microsoft,Microsoft,1,tagBox1,0.88109004,mircrosoft.in
apwg_sample_4190/2022-05/2022-05-06/2022-05-06-201338.png,SoftBank,,0,tagBox1,0.71366704,softstn.com
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-142060.png,Microsoft,Microsoft,1,tagBox1,0.9283521,airtrek.com.au
apwg_sample_4190/2021-10/2021-10-13/2021-10-13-23341.png,Chase Bank,,0,tagBox1,0.7803402,lrw.dms.mybluehostin.me
apwg_sample_4190/2023-03/2023-03-06/2023-03-06-33242.png,Facebook,Facebook,1,tagBox1,0.8937961,crushus-s7.nowcache.com
apwg_sample_4190/2022-05/2022-05-13/2022-05-13-53170.png,Facebook,Facebook,1,tagBox1,0.836127,freedatasforallnetwork.blogspot.lu
apwg_sample_4190/2021-10/2021-10-21/2021-10-21-182360.png,Chase Bank,,0,tagBox1,0.6694511,cotacom.com.br
apwg_sample_4190/2022-09/2022-09-04/2022-09-04-49329.png,Facebook,,0,tagBox1,0.5906825,facebookunknown.blogspot.si
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178424.png,Intuit,,0,tagBox1,0.53296447,empmenudigital.com
apwg_sample_4190/2022-02/2022-02-28/2022-02-28-17767.png,BDO Unibank,,0,tagBox0,0,stage.republicofchicken.in
apwg_sample_4190/2022-02/2022-02-04/2022-02-04-12052.png,Microsoft,Microsoft,1,tagBox1,0.923952,login.microsoftonline.us.office.m365.leidos.govshn.net
apwg_sample_4190/2022-04/2022-04-11/2022-04-11-375047.png,Microsoft,Microsoft,1,tagBox1,0.9331064,4315media.com
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-127698.png,PayPal,PayPal,1,tagBox1,0.91374993,system-paypal.net
apwg_sample_4190/2021-10/2021-10-12/2021-10-12-45367.png,Brooks Running,PayPal,1,tagBox1,0.84763455,brooksclassic.online
apwg_sample_4190/2021-10/2021-10-12/2021-10-12-35965.png,Brooks Running,Magalu,1,tagBox1,0.8311587,brooksrunningdiscount.online
apwg_sample_4190/2022-02/2022-02-05/2022-02-05-10393.png,Instagram,Instagram,1,tagBox1,0.95367473,cutt.ly
apwg_sample_4190/2021-10/2021-10-08/2021-10-08-147958.png,Chase Bank,,0,tagBox1,0.74307185,lrw.dms.mybluehostin.me
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158476.png,Standard Bank,,0,tagBox0,0,martinelectronics.martinelectronics.org.za
apwg_sample_4190/2022-09/2022-09-12/2022-09-12-241158.png,UniCredit,UniCredit Bank Aktiengesellschaft,1,tagBox1,0.91119367,www.envisagevents.com
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-13140.png,Chase Bank,,0,tagBox1,0.8213913,h9-se.4nmn.com
apwg_sample_4190/2021-10/2021-10-08/2021-10-08-150366.png,M&T Bank Corporation,M & T Bank Coporation,1,tagBox1,0.9738099,cpskdmsdtsuygi.duckdns.org
apwg_sample_4190/2022-02/2022-02-08/2022-02-08-15886.png,Wells Fargo Bank,,0,tagBox1,0.7969334,thehouseoffreedom.org
apwg_sample_4190/2021-10/2021-10-09/2021-10-09-175558.png,Amazon,Amazon,1,tagBox1,0.9526491,katrinacachia.com
apwg_sample_4190/2022-08/2022-08-17/2022-08-17-49970.png,Chase Bank,,0,tagBox1,0.733217,elitechairlifts.com
apwg_sample_4190/2023-02/2023-02-16/2023-02-16-84659.png,Instagram,Instagram,1,tagBox1,0.858104,insta-fisher-fire.firebaseapp.com
apwg_sample_4190/2021-11/2021-11-16/2021-11-16-83973.png,Namecheap,,0,tagBox1,0.7034283,my-parcel-hermes.com
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-111358.png,Chase Bank,,0,tagBox1,0.8174801,newtondancecompany.com
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-177930.png,Rabobank,,0,tagBox1,0.70430684,mijpark.xyz
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-103249.png,DBS Bank,,0,tagBox0,0,www.online-dbs.info
apwg_sample_4190/2022-10/2022-10-25/2022-10-25-1015252.png,Shopify,,0,tagBox0,0,www.deliverychamp.in
apwg_sample_4190/2022-04/2022-04-18/2022-04-18-423312.png,Wells Fargo Bank,,0,tagBox1,0.7969334,wetechs.ca
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-153985.png,Standard Bank,,0,tagBox0,0,www.martinelectronics.martinelectronics.org.za
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-550717.png,Wells Fargo Bank,,0,tagBox1,0.7969334,geektech360.ca
apwg_sample_4190/2021-10/2021-10-20/2021-10-20-145909.png,Chase Bank,,0,tagBox1,0.7771399,nashvillefrenchbulldog.com
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55933.png,gosuslugi,,0,tagBox1,0.79185414,www.gosuslugi-pay.ru
apwg_sample_4190/2022-09/2022-09-14/2022-09-14-156467.png,UniCredit,UniCredit Bank Aktiengesellschaft,1,tagBox1,0.91119367,sardarfeed.com
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-176373.png,Chase Bank,,0,tagBox1,0.6995489,67.43.1.89
apwg_sample_4190/2022-08/2022-08-19/2022-08-19-133139.png,Microsoft,,0,tagBox1,0.6635841,explodewebcure.gq
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-119970.png,Instagram,Instagram,1,tagBox1,0.9194499,u1498366.cp.regruhosting.ru
apwg_sample_4190/2023-07/2023-07-28/2023-07-28-69263.png,M&T Bank Corporation,M & T Bank Coporation,1,tagBox1,0.9653435,www.btsucks.net
apwg_sample_4190/2022-05/2022-05-10/2022-05-10-74690.png,Outlook,Senior People Meet,1,tagBox1,0.85036755,incredible-forest-badge.glitch.me
apwg_sample_4190/2021-11/2021-11-14/2021-11-14-152545.png,DBS Bank,,0,tagBox0,0,dbs.iensrt.com
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-120095.png,Wells Fargo Bank,,0,tagBox1,0.7969334,israeltest.prescafecrew.com
apwg_sample_4190/2022-06/2022-06-21/2022-06-21-321568.png,TogetherWeCare,,0,tagBox1,0.7894347,www.theparkergroup.in
apwg_sample_4190/2022-03/2022-03-30/2022-03-30-20313.png,Chase Bank,,0,tagBox1,0.7935257,sl.al
apwg_sample_4190/2022-04/2022-04-12/2022-04-12-166223.png,Wells Fargo Bank,,0,tagBox1,0.7969334,www.mrazavi.ca
apwg_sample_4190/2021-11/2021-11-02/2021-11-02-32471.png,Huntington Bank,Huntington Bank,1,tagBox1,0.8841274,user0-secureacc.duckdns.org
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-56308.png,Microsoft,Microsoft,1,tagBox1,0.8558549,al-faizgroup.com
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-56910.png,Namecheap,,0,tagBox0,0,www1.acquirecovidimmunitypassport.co
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-56843.png,Chase Bank,,0,tagBox1,0.80414146,sheltingtours.com
apwg_sample_4190/2021-12/2021-12-22/2021-12-22-32851.png,Swiss Post,PostFinance,1,tagBox1,0.97672653,tender-gould.34-152-37-11.plesk.page
apwg_sample_4190/2021-10/2021-10-10/2021-10-10-225409.png,Aruba,,0,tagBox1,0.78471947,secure-aruba.org
apwg_sample_4190/2021-10/2021-10-04/2021-10-04-171408.png,Ozon,,0,tagBox1,0.78939295,tok.pp.ru
apwg_sample_4190/2022-09/2022-09-13/2022-09-13-89112.png,Facebook,Facebook,1,tagBox1,0.8529482,walterbecky.000webhostapp.com
apwg_sample_4190/2022-04/2022-04-25/2022-04-25-314217.png,Citibank,,0,tagBox0,0,onli-ne-verifica-tion.duckdns.org
apwg_sample_4190/2022-01/2022-01-06/2022-01-06-36810.png,E-Mail Provider,,0,tagBox1,0.6617255,homecablenet.com
apwg_sample_4190/2023-05/2023-05-15/2023-05-15-124104.png,Capital One,Capital One Financial Corporation,1,tagBox1,0.9706023,dkglobal.co.id
apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180275.png,Piraeus Bank,,0,tagBox0,0,openvisie.com
apwg_sample_4190/2022-09/2022-09-20/2022-09-20-54929.png,Outlook,Microsoft,1,tagBox1,0.8914538,storageapi.fleek.co
apwg_sample_4190/2021-10/2021-10-06/2021-10-06-226055.png,Chase Bank,,0,tagBox1,0.7776947,store.greencleaning-service.com
apwg_sample_4190/2022-08/2022-08-10/2022-08-10-406859.png,Apple,Apple,1,tagBox1,0.9122806,s2mchannel.com
apwg_sample_4190/2023-06/2023-06-12/2023-06-12-119042.png,Instagram,Instagram,1,tagBox1,0.9271072,instagram.boostinginstagram.com
apwg_sample_4190/2022-12/2022-12-12/2022-12-12-231539.png,Microsoft,Microsoft,1,tagBox1,0.9439266,outlookcomsharedfile.s3-website.fr-par.scw.cloud
apwg_sample_4190/2021-11/2021-11-17/2021-11-17-36452.png,Paxful,,0,tagBox1,0.71168566,mail.swodftyn.digital
apwg_sample_4190/2021-11/2021-11-23/2021-11-23-30350.png,PayPal,PayPal,1,tagBox1,0.9050921,www.prod-managesupportaccountmembership.arm-bloginsuppmail.com
apwg_sample_4190/2021-12/2021-12-02/2021-12-02-80488.png,Namecheap,,0,tagBox1,0.76607597,www.hostmaster.paypalbuisness.com
apwg_sample_4190/2022-05/2022-05-05/2022-05-05-45427.png,Commonwealth Bank of Australia,,0,tagBox1,0.80503905,app.my.commbank.com.au.australia.location.aus.loginandtakeback.secureaccount.security.lower.reset.petscremation.com.sg
apwg_sample_4190/2022-10/2022-10-14/2022-10-14-165542.png,Facebook,Facebook,1,tagBox1,0.8596289,opencast-radius.000webhostapp.com
apwg_sample_4190/2023-04/2023-04-14/2023-04-14-30558.png,M&T Bank Corporation,M & T Bank Coporation,1,tagBox1,0.97459674,mail.asiaconnectionsgroup.com
apwg_sample_4190/2022-01/2022-01-10/2022-01-10-5162.png,Amazon,Amazon,1,tagBox1,0.948357,amspuxoqspwiq.cloudns.ph
apwg_sample_4190/2022-01/2022-01-06/2022-01-06-38240.png,Chase Bank,,0,tagBox1,0.62860096,chasing.pvplglobal.com
apwg_sample_4190/2022-01/2022-01-07/2022-01-07-28564.png,Chase Bank,,0,tagBox1,0.62860096,chasing.pvplglobal.com
apwg_sample_4190/2023-06/2023-06-16/2023-06-16-135035.png,Facebook,Facebook,1,tagBox1,0.8632933,godpro1k.000webhostapp.com
apwg_sample_4190/2021-11/2021-11-29/2021-11-29-127123.png,Namecheap,,0,tagBox1,0.75704616,ww25.fedextrackparcelefibdjnfhq.me
apwg_sample_4190/2022-02/2022-02-25/2022-02-25-25739.png,Microsoft,Microsoft,1,tagBox1,0.9120157,iukln.zypus8h2zm6884.workers.dev
apwg_sample_4190/2022-01/2022-01-13/2022-01-13-7419.png,Wells Fargo Bank,,0,tagBox1,0.78571266,wells5tverify.duckdns.org
apwg_sample_4190/2022-01/2022-01-25/2022-01-25-22553.png,DHL,DHL Airways,1,tagBox1,0.9453345,deadlaurels.com
apwg_sample_4190/2022-09/2022-09-01/2022-09-01-203916.png,Yahoo,Yahoo!,1,tagBox1,0.9174254,aec02ussba39485auth-yahoouserid4734.netlify.app
apwg_sample_4190/2021-11/2021-11-03/2021-11-03-87546.png,WeTransfer,,0,tagBox1,0.6718169,lypaka.com
apwg_sample_4190/2022-06/2022-06-01/2022-06-01-282499.png,Chase Bank,,0,tagBox1,0.7935869,sainavodayclinic.com
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-145352.png,Wells Fargo Bank,,0,tagBox1,0.6600592,achhoy-gudep.ru
apwg_sample_4190/2023-05/2023-05-23/2023-05-23-28198.png,Microsoft,Microsoft,1,tagBox1,0.9439266,pub-c5e2dbb58028490685ab5f7a51d147da.r2.dev
apwg_sample_4190/2022-02/2022-02-23/2022-02-23-5885.png,Facebook,Facebook,1,tagBox1,0.900965,iokoigf.xyz
apwg_sample_4190/2022-09/2022-09-10/2022-09-10-146791.png,GoDaddy,,0,tagBox1,0.89904773,dautruonglq.com
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-144692.png,Wells Fargo Bank,,0,tagBox1,0.6600592,achhoy-gudep.ru
apwg_sample_4190/2023-07/2023-07-27/2023-07-27-34941.png,Facebook,Facebook,1,tagBox1,0.9280875,1262721f2948a0.lhr.life
apwg_sample_4190/2022-01/2022-01-23/2022-01-23-23463.png,Instagram,Instagram,1,tagBox1,0.95367473,ir-stuart-tabs-guest.trycloudflare.com
apwg_sample_4190/2022-12/2022-12-16/2022-12-16-17717.png,DHL,DHL Airways,1,tagBox1,0.9572468,hatono.vn
apwg_sample_4190/2021-10/2021-10-02/2021-10-02-76974.png,Apple,Apple,1,tagBox1,0.87398237,supplieare.com
apwg_sample_4190/2021-11/2021-11-11/2021-11-11-178528.png,Interac,,0,tagBox0,0,179.43.140.147
apwg_sample_4190/2021-10/2021-10-31/2021-10-31-142082.png,Chase Bank,,0,tagBox1,0.794721,rentaride.com.br
apwg_sample_4190/2021-11/2021-11-12/2021-11-12-140483.png,BDO Unibank,,0,tagBox0,0,www.refixzen.technozen.in
apwg_sample_4190/2022-07/2022-07-13/2022-07-13-167.png,Apple,Apple,1,tagBox1,0.87398237,bbsc.com.ua
apwg_sample_4190/2022-01/2022-01-10/2022-01-10-5923.png,Facebook,Facebook,1,tagBox1,0.93885946,grupviralsma18.xyz
apwg_sample_4190/2022-07/2022-07-04/2022-07-04-99046.png,Chase Bank,,0,tagBox1,0.73124033,proteom345ika.ru
apwg_sample_4190/2023-01/2023-01-25/2023-01-25-250984.png,AT&T,AT&T,1,tagBox1,0.96746075,rebrand.ly
apwg_sample_4190/2021-11/2021-11-17/2021-11-17-35349.png,WalletConnect,,0,tagBox0,0,walletconnectaid.net
apwg_sample_4190/2022-05/2022-05-27/2022-05-27-209795.png,Facebook,,0,tagBox0,0,www.neocloud.cf
apwg_sample_4190/2021-11/2021-11-22/2021-11-22-162958.png,YouTube,youtube,1,tagBox1,0.9222719,soporte-bancodechile.cl.beachhavenpa.com
apwg_sample_4190/2023-06/2023-06-08/2023-06-08-173163.png,OneDrive,,0,tagBox1,0.6634886,pleasant-splendid-salary.glitch.me
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-91453.png,Microsoft,Microsoft,1,tagBox1,0.91291225,very1htmfar5.ihostfull.com
apwg_sample_4190/2022-07/2022-07-26/2022-07-26-117601.png,Facebook,Facebook,1,tagBox1,0.88590574,meme-viral.webnode.es
apwg_sample_4190/2022-06/2022-06-29/2022-06-29-439243.png,Outlook,Microsoft,1,tagBox1,0.8914538,antigo.beatosmanueleadilio.com.br
apwg_sample_4190/2021-10/2021-10-24/2021-10-24-109475.png,Netflix,Netflix,1,tagBox1,0.9359588,bandwidthlim.org
apwg_sample_4190/2021-10/2021-10-30/2021-10-30-134699.png,Raiffeisen Bank,Raiffeisen Bank S.A.,1,tagBox1,0.9568372,raiffalsen.com
apwg_sample_4190/2023-07/2023-07-29/2023-07-29-79963.png,Facebook,,0,tagBox1,0.7536501,www.fb-loginn8vgu.viip-sz271.biz.id
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-122728.png,ING Group,ING,1,tagBox1,0.9400099,ns1.starvinggarden.com
apwg_sample_4190/2023-07/2023-07-01/2023-07-01-21468.png,Facebook,Facebook,1,tagBox1,0.8567663,whatsappgroup-invite.new-x.my.id
apwg_sample_4190/2021-10/2021-10-09/2021-10-09-174358.png,TD Bank,TD Bank Group,1,tagBox1,0.92862093,www.checkv2-verify.legitrijbewijs.uk
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-113109.png,Microsoft,Microsoft,1,tagBox1,0.9232233,t.secureserverlogin.app
apwg_sample_4190/2022-01/2022-01-10/2022-01-10-5445.png,Amazon,Amazon,1,tagBox1,0.948357,amzredirectsrvcmailz.cloudns.ph
apwg_sample_4190/2021-10/2021-10-10/2021-10-10-225414.png,TD Bank,TD Bank Group,1,tagBox1,0.92862093,checkv2-verify.legitrijbewijs.uk
apwg_sample_4190/2022-04/2022-04-29/2022-04-29-330987.png,PayPal,PayPal,1,tagBox1,0.89829755,mail.free-pay404.duckdns.org
apwg_sample_4190/2021-10/2021-10-30/2021-10-30-132985.png,Wells Fargo Bank,Wells Fargo & Company,1,tagBox1,0.89617467,www.bigdogplanodesaude.com.br
apwg_sample_4190/2021-10/2021-10-30/2021-10-30-134685.png,Wells Fargo Bank,Wells Fargo & Company,1,tagBox1,0.92586577,www.queroquarto.com.br
apwg_sample_4190/2021-10/2021-10-30/2021-10-30-133179.png,Capital One,Capital One Financial Corporation,1,tagBox1,0.92141867,climatechangeandme.com.au
apwg_sample_4190/2021-10/2021-10-29/2021-10-29-138913.png,SimCast,,0,tagBox1,0.6252213,simcast.com
apwg_sample_4190/2021-10/2021-10-28/2021-10-28-135009.png,Mitsubishi UFJ Financial Group,Vodafone,1,tagBox1,0.8613074,virum.com.br
apwg_sample_4190/2022-02/2022-02-09/2022-02-09-22210.png,Facebook,,0,tagBox1,0.7958027,diamondd-22.000webhostapp.com
apwg_sample_4190/2022-11/2022-11-08/2022-11-08-239109.png,Intesa Sanpaolo,,0,tagBox1,0.744306,megamalljc.com
apwg_sample_4190/2023-02/2023-02-16/2023-02-16-85148.png,Swisscom AG,,0,tagBox1,0.79062593,www.fairfaxacu.com
apwg_sample_4190/2022-04/2022-04-14/2022-04-14-362145.png,Facebook,Facebook,1,tagBox1,0.9479281,servicepagesaccount.co.vu
apwg_sample_4190/2022-03/2022-03-04/2022-03-04-30896.png,"Stripe, Inc.",1&1 Ionos,1,tagBox1,0.8925927,stqipe.com
apwg_sample_4190/2022-05/2022-05-31/2022-05-31-105278.png,PayPal,PayPal,1,tagBox1,0.87311184,pavpal.com.webapps-mpp-home-secure-update.quantumeor.com
apwg_sample_4190/2022-11/2022-11-22/2022-11-22-265298.png,Instagram,Instagram,1,tagBox1,0.93993217,globalnetwork-channel.com
apwg_sample_4190/2022-04/2022-04-13/2022-04-13-555293.png,Wells Fargo Bank,,0,tagBox1,0.7969334,turwagen.ir
apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16609.png,Outlook,Microsoft,1,tagBox1,0.89408576,websecureoutlook.glitch.me
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-105400.png,Wells Fargo Bank,,0,tagBox1,0.7969334,wetechs.ca
apwg_sample_4190/2021-10/2021-10-28/2021-10-28-136041.png,AT&T,,0,tagBox0,0,linkr.bio
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-100482.png,Facebook,Facebook,1,tagBox1,0.9386707,practicaleduskills.in
apwg_sample_4190/2022-09/2022-09-25/2022-09-25-206480.png,Facebook,Facebook,1,tagBox1,0.87057436,souravofficialbd.github.io
apwg_sample_4190/2021-10/2021-10-29/2021-10-29-137060.png,Microsoft,Microsoft,1,tagBox1,0.9120157,cineark.anecdoteagency.com
apwg_sample_4190/2021-10/2021-10-29/2021-10-29-137311.png,Royal Bank of Canada,RBC Royal Bank,1,tagBox1,0.9158261,179.43.140.147
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-161185.png,Namecheap,,0,tagBox1,0.65255046,m-facebook-profile.item4324853.com
apwg_sample_4190/2023-05/2023-05-03/2023-05-03-57294.png,Facebook,Facebook,1,tagBox1,0.8966841,bpstatistik.000webhostapp.com
apwg_sample_4190/2022-03/2022-03-21/2022-03-21-10696.png,Facebook,Facebook,1,tagBox1,0.9435675,generation-idea.com
apwg_sample_4190/2021-11/2021-11-22/2021-11-22-162482.png,Changeip,,0,tagBox1,0.82446,www.account-verify23.freetcp.com
apwg_sample_4190/2022-10/2022-10-18/2022-10-18-1292374.png,PayPal,PayPal,1,tagBox1,0.90139496,paypalintl.blogspot.com
apwg_sample_4190/2022-08/2022-08-19/2022-08-19-125656.png,Microsoft,Microsoft,1,tagBox1,0.9124788,jxeonugetnmetiydqwj-u-iuvbpbzigydxvunenk-mvilwhekycptcapevug.glitch.me
apwg_sample_4190/2021-10/2021-10-31/2021-10-31-139281.png,Royal Bank of Canada,RBC Royal Bank,1,tagBox1,0.9158261,179.43.140.147
apwg_sample_4190/2022-05/2022-05-12/2022-05-12-147960.png,Credit Agricole,Credit Agricole S.A,1,tagBox1,0.95080626,homebusinessradionetwork.com
apwg_sample_4190/2022-08/2022-08-29/2022-08-29-47248.png,Chase Bank,Chase Personal Banking,1,tagBox1,0.8939779,brazilianartdesign.com
apwg_sample_4190/2022-06/2022-06-30/2022-06-30-616380.png,Chase Bank,,0,tagBox1,0.6982563,chaseverify-redirectdesk009.duckdns.org
apwg_sample_4190/2022-09/2022-09-28/2022-09-28-117502.png,Navy Federal Credit Union,Navy Federal Credit Union,1,tagBox1,0.936578,lukesciclunaphotography.com
apwg_sample_4190/2022-08/2022-08-11/2022-08-11-367756.png,Credit Agricole,Credit Agricole S.A,1,tagBox1,0.9346235,caisseing-f091f.web.app
apwg_sample_4190/2022-03/2022-03-14/2022-03-14-20625.png,Swisscom AG,,0,tagBox1,0.79062593,sdzakfahz.blogspot.com
apwg_sample_4190/2022-04/2022-04-10/2022-04-10-84061.png,WalletConnect,,0,tagBox0,0,thepremieroasisgroup.com
apwg_sample_4190/2023-02/2023-02-01/2023-02-01-115950.png,Instagram,Instagram,1,tagBox1,0.8578844,hackformenow.rf.gd
apwg_sample_4190/2022-07/2022-07-18/2022-07-18-15080.png,Webmail,,0,tagBox1,0.91695154,www.dwisuraprima.com
apwg_sample_4190/2022-10/2022-10-24/2022-10-24-269886.png,Microsoft,Microsoft,1,tagBox1,0.91647243,ipfs.io
apwg_sample_4190/2022-05/2022-05-11/2022-05-11-169214.png,Facebook,Facebook,1,tagBox1,0.91747594,facebook.secured-l0gin.com
apwg_sample_4190/2022-08/2022-08-18/2022-08-18-391606.png,WordPress,,0,tagBox0,0,comaorganico.com
apwg_sample_4190/2022-07/2022-07-27/2022-07-27-101316.png,Bank of America,Bank of America,1,tagBox1,0.94522166,dashieldboyz.com
apwg_sample_4190/2022-08/2022-08-12/2022-08-12-467140.png,Credit Agricole,Credit Agricole S.A,1,tagBox1,0.9633681,hardcore-spence.185-81-157-142.plesk.page
apwg_sample_4190/2023-01/2023-01-23/2023-01-23-48810.png,Instagram,Instagram,1,tagBox1,0.91026604,porksenf.tech
apwg_sample_4190/2022-10/2022-10-24/2022-10-24-256433.png,M&T Bank Corporation,M & T Bank Coporation,1,tagBox1,0.9702106,insinai.com
apwg_sample_4190/2021-10/2021-10-08/2021-10-08-150817.png,TD Bank,TD Bank Group,1,tagBox1,0.92862093,checkv2-verify.legitrijbewijs.uk
apwg_sample_4190/2022-12/2022-12-07/2022-12-07-159889.png,Facebook,Facebook,1,tagBox1,0.91576254,review-activities.my03.com
apwg_sample_4190/2022-10/2022-10-17/2022-10-17-666019.png,AT&T,,0,tagBox1,0.77248913,yahoo-108495.weeblysite.com
apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4182.png,Chase Bank,,0,tagBox0,0,mindsculptpsychology.com.au
apwg_sample_4190/2022-05/2022-05-13/2022-05-13-55640.png,Swisscom AG,,0,tagBox1,0.7958019,nvh41lbp3o.onrocket.site
apwg_sample_4190/2022-10/2022-10-16/2022-10-16-1192391.png,United Parcel Service,,0,tagBox1,0.744982,fzeid-eel-ertx.builderallwppro.com
apwg_sample_4190/2021-12/2021-12-01/2021-12-01-54811.png,Instagram,Instagram,1,tagBox1,0.95367473,midlands-dialog-should-mime.trycloudflare.com
apwg_sample_4190/2021-11/2021-11-11/2021-11-11-177269.png,Google,Google,1,tagBox1,0.9729901,e-receipts.co
apwg_sample_4190/2022-10/2022-10-14/2022-10-14-161572.png,Netflix,,0,tagBox1,0.73507535,shobhitnair.github.io
apwg_sample_4190/2022-06/2022-06-24/2022-06-24-186977.png,Facebook,Facebook,1,tagBox1,0.92705476,cnnnews4k.eoldal.hu
