scr_path,domain,true_brand,pred_brand,phish,siamese_conf,url,tagBox,tagCRPHTML,tagCRPscreenshot,tagBrand
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158815.png,images-g1ub5nsnf9.salamazerbaycan.az,Facebook,Facebook,1,0.9631275,/home/fujiao/check/PhishingEval/data/phishing4190/images-g1ub5nsnf9.salamazerbaycan.az,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-29/2022-05-29-133091.png,viettelhoadondientu.com,DHL,DHL Airways,1,0.9111367,/home/fujiao/check/PhishingEval/data/phishing4190/viettelhoadondientu.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-01/2022-01-21/2022-01-21-34174.png,bbgerenciadorpj.ml,Banco do Brasil,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/bbgerenciadorpj.ml,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-03/2022-03-30/2022-03-30-19782.png,bgc.authenticsolutions.in,Bank of America,Bank of America,1,0.98720527,/home/fujiao/check/PhishingEval/data/phishing4190/bgc.authenticsolutions.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-29/2022-08-29-46890.png,www.sinovantage.com,Wells Fargo Bank,Wells Fargo & Company,1,0.9288937,/home/fujiao/check/PhishingEval/data/phishing4190/www.sinovantage.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-101121.png,oproslient.space,Tinkoff Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/oproslient.space,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-10/2021-10-22/2021-10-22-61954.png,pagesrecoveryldentitypollcylssue.co.vu,Facebook,Facebook,1,0.9856179,/home/fujiao/check/PhishingEval/data/phishing4190/pagesrecoveryldentitypollcylssue.co.vu,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-27/2021-10-27-64333.png,www.lakshmishop.nl,Raiffeisen Bank,Raiffeisen Bank S.A.,1,0.9752256,/home/fujiao/check/PhishingEval/data/phishing4190/www.lakshmishop.nl,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-15/2022-08-15-5665.png,xyzunique.000webhostapp.com,Instagram,Instagram,1,0.9117385,/home/fujiao/check/PhishingEval/data/phishing4190/xyzunique.000webhostapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158378.png,contact2acceptpoilcyverifingyouracceptancemailfullinbox.pages.dev,Microsoft,Microsoft,1,0.9395949,/home/fujiao/check/PhishingEval/data/phishing4190/contact2acceptpoilcyverifingyouracceptancemailfullinbox.pages.dev,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-14/2021-10-14-78099.png,santepluspharma.eclatmediasolution.website,Wells Fargo Bank,Wells Fargo & Company,1,0.98341376,/home/fujiao/check/PhishingEval/data/phishing4190/santepluspharma.eclatmediasolution.website,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-02/2022-04-02-171077.png,cbd.listingprowp.com,Huntington Bank,Huntington Bank,1,0.9576013,/home/fujiao/check/PhishingEval/data/phishing4190/cbd.listingprowp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-08/2022-02-08-15231.png,logoboto.info,Netflix,Netflix,1,0.9624419,/home/fujiao/check/PhishingEval/data/phishing4190/logoboto.info,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98666.png,factor4health.com,Wells Fargo Bank,Wells Fargo & Company,1,0.9373734,/home/fujiao/check/PhishingEval/data/phishing4190/factor4health.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-12/2021-12-23/2021-12-23-37577.png,ww25.paypal-account-au.net,PayPal,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/ww25.paypal-account-au.net,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-155157.png,atendimentocompleto24horas.ml,Banco do Brasil,Banco do Brasil S.A,1,0.8825582,/home/fujiao/check/PhishingEval/data/phishing4190/atendimentocompleto24horas.ml,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-12/2021-12-13/2021-12-13-5153.png,jackjay.fra1.digitaloceanspaces.com,Microsoft,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/jackjay.fra1.digitaloceanspaces.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-143094.png,verification-support.pjrothery.com,Chase Bank,Chase Personal Banking,1,0.9452586,/home/fujiao/check/PhishingEval/data/phishing4190/verification-support.pjrothery.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4073.png,blackzapper000056.000webhostapp.com,Facebook,Facebook,1,0.96709216,/home/fujiao/check/PhishingEval/data/phishing4190/blackzapper000056.000webhostapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-15/2022-02-15-24522.png,cerradoadventure.tur.br,Netflix,Netflix,1,0.8306929,/home/fujiao/check/PhishingEval/data/phishing4190/cerradoadventure.tur.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-10/2022-10-01/2022-10-01-1057576.png,sacramento-gary-bk-analyze.trycloudflare.com,Messenger,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/sacramento-gary-bk-analyze.trycloudflare.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-11/2021-11-13/2021-11-13-149014.png,serbalokasondskx.net,PayPal,PayPal,1,0.9542934,/home/fujiao/check/PhishingEval/data/phishing4190/serbalokasondskx.net,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-26/2021-10-26-1785.png,magazine99.com,Microsoft,Microsoft,1,0.9532001,/home/fujiao/check/PhishingEval/data/phishing4190/magazine99.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-26/2021-10-26-1873.png,getth2342efive.ru,Wells Fargo Bank,Wells Fargo & Company,1,0.92518413,/home/fujiao/check/PhishingEval/data/phishing4190/getth2342efive.ru,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-15/2021-11-15-183883.png,rcvge-chase-bnkingonlne.duckdns.org,Chase Bank,Chase Personal Banking,1,0.91820896,/home/fujiao/check/PhishingEval/data/phishing4190/rcvge-chase-bnkingonlne.duckdns.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-26/2022-05-26-88262.png,releasebydanielledelmonico.com,Alibaba,Alibaba,1,0.94517016,/home/fujiao/check/PhishingEval/data/phishing4190/releasebydanielledelmonico.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-11/2021-11-11-181193.png,centroganadero.ventainformatica.com.ar,Microsoft,Microsoft,1,0.9651003,/home/fujiao/check/PhishingEval/data/phishing4190/centroganadero.ventainformatica.com.ar,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-26/2022-04-26-289145.png,diamondplate.us,One,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/diamondplate.us,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-06/2022-06-23/2022-06-23-21856.png,broad-reasonably-wiley-horizon.trycloudflare.com,Instagram,Instagram,1,0.95719284,/home/fujiao/check/PhishingEval/data/phishing4190/broad-reasonably-wiley-horizon.trycloudflare.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-01/2022-01-31/2022-01-31-14751.png,bufetejuridicointegralsbc.com.mx,Bank of America,Bank of America,1,0.990016,/home/fujiao/check/PhishingEval/data/phishing4190/bufetejuridicointegralsbc.com.mx,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-12/2021-12-17/2021-12-17-89081.png,wellsdkfalfkrgo.azurewebsites.net,Wells Fargo Bank,Wells Fargo & Company,1,0.9426177,/home/fujiao/check/PhishingEval/data/phishing4190/wellsdkfalfkrgo.azurewebsites.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178487.png,webactueel.concept-webactueel.nl,Wells Fargo Bank,Wells Fargo & Company,1,0.94086075,/home/fujiao/check/PhishingEval/data/phishing4190/webactueel.concept-webactueel.nl,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-26/2021-11-26-148511.png,app-request-cancellation.com,Lloyds Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/app-request-cancellation.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-12/2021-12-18/2021-12-18-34412.png,mail.ealertsbankofameric.duckdns.org,Bank of America,Bank of America,1,0.9785228,/home/fujiao/check/PhishingEval/data/phishing4190/mail.ealertsbankofameric.duckdns.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-144402.png,51.91.122.189,Chase Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/51.91.122.189,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-17/2022-05-17-110758.png,www.alvaovillagecamping.pt,LinkedIn,LinkedIn Corporation,1,0.93777907,/home/fujiao/check/PhishingEval/data/phishing4190/www.alvaovillagecamping.pt,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-15705.png,condor.edestinos.com.do,Aeromexico,,0,0.71257734,/home/fujiao/check/PhishingEval/data/phishing4190/condor.edestinos.com.do,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-7582.png,el-al.edestinos.com.do,Aeromexico,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/el-al.edestinos.com.do,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-5030.png,www.revistametro.com.ar,Facebook,Facebook,1,0.9773915,/home/fujiao/check/PhishingEval/data/phishing4190/www.revistametro.com.ar,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-31/2021-10-31-141335.png,aspacam.org.br,Chase Bank,Chase Personal Banking,1,0.9436215,/home/fujiao/check/PhishingEval/data/phishing4190/aspacam.org.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-28/2021-10-28-136908.png,catolicaconect.com.br,Chase Bank,Chase Personal Banking,1,0.94941235,/home/fujiao/check/PhishingEval/data/phishing4190/catolicaconect.com.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-4876.png,vilarealmtbtour.com,Outlook,Microsoft,1,0.89844567,/home/fujiao/check/PhishingEval/data/phishing4190/vilarealmtbtour.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55513.png,anasps.ibbca.com.br,Chase Bank,Chase Personal Banking,1,0.91820896,/home/fujiao/check/PhishingEval/data/phishing4190/anasps.ibbca.com.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-03/2022-05-03-18630.png,ramaajoshi.in,LinkedIn,LinkedIn Corporation,1,0.8912604,/home/fujiao/check/PhishingEval/data/phishing4190/ramaajoshi.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98294.png,mail.blueils.com,Chase Bank,Chase Personal Banking,1,0.92951375,/home/fujiao/check/PhishingEval/data/phishing4190/mail.blueils.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158747.png,hpzljr7fj.cn,Amazon,Amazon,1,0.95496845,/home/fujiao/check/PhishingEval/data/phishing4190/hpzljr7fj.cn,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-01/2021-11-01-110675.png,aspacam.org.br,Chase Bank,Chase Personal Banking,1,0.9563881,/home/fujiao/check/PhishingEval/data/phishing4190/aspacam.org.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-15336.png,anasps.ibbca.com.br,Chase Bank,Chase Personal Banking,1,0.9434761,/home/fujiao/check/PhishingEval/data/phishing4190/anasps.ibbca.com.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-9739.png,dbs-secure.net,DBS Bank,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/dbs-secure.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2021-11/2021-11-01/2021-11-01-110735.png,aspacam.org.br,Chase Bank,Chase Personal Banking,1,0.93951845,/home/fujiao/check/PhishingEval/data/phishing4190/aspacam.org.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-16/2021-10-16-18879.png,www.fr-trfacebook.com,Facebook,Facebook,1,0.9705154,/home/fujiao/check/PhishingEval/data/phishing4190/www.fr-trfacebook.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-01/2022-01-10/2022-01-10-5113.png,18.205.152.115,Chase Bank,Chase Personal Banking,1,0.93951845,/home/fujiao/check/PhishingEval/data/phishing4190/18.205.152.115,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-17/2022-02-17-1790.png,marketplace-item-146515894215533.com,Facebook,Facebook,1,0.94995594,/home/fujiao/check/PhishingEval/data/phishing4190/marketplace-item-146515894215533.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-10/2022-10-10/2022-10-10-756459.png,cutt.ly,Facebook,Facebook,1,0.97660446,/home/fujiao/check/PhishingEval/data/phishing4190/cutt.ly,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-07/2023-07-27/2023-07-27-37361.png,lokl.market,Chase Bank,Chase Personal Banking,1,0.947472,/home/fujiao/check/PhishingEval/data/phishing4190/lokl.market,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-102458.png,wj-co.com,Chase Bank,Chase Personal Banking,1,0.9495573,/home/fujiao/check/PhishingEval/data/phishing4190/wj-co.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-03/2022-03-28/2022-03-28-63655.png,smpn1sinjai.sch.id,Zimbra,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/smpn1sinjai.sch.id,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-05/2022-05-14/2022-05-14-112150.png,philrealestatedirectory.com,Netflix,Netflix,1,0.88008374,/home/fujiao/check/PhishingEval/data/phishing4190/philrealestatedirectory.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-26/2022-02-26-14523.png,20.151.217.17,Caisses Desjardins,Desjardins,1,0.95963633,/home/fujiao/check/PhishingEval/data/phishing4190/20.151.217.17,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-06/2022-06-07/2022-06-07-551745.png,dplugz.com,Microsoft,Microsoft,1,0.9501098,/home/fujiao/check/PhishingEval/data/phishing4190/dplugz.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55961.png,secure83a-verify.ddns.net,Chase Bank,Chase Personal Banking,1,0.93951845,/home/fujiao/check/PhishingEval/data/phishing4190/secure83a-verify.ddns.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-10519.png,mturkiye-gov-tr-geri-iade-sistemi.com,E-devlet,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/mturkiye-gov-tr-geri-iade-sistemi.com,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-11/2021-11-11/2021-11-11-177348.png,secured2-0-verify.ddns.us,Fidelity Investments,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/secured2-0-verify.ddns.us,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-10/2021-10-17/2021-10-17-191152.png,wacochinesechurch.org,Chase Bank,Chase Personal Banking,1,0.93402183,/home/fujiao/check/PhishingEval/data/phishing4190/wacochinesechurch.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1333006.png,fbnewsonline.xyz,Facebook,Facebook,1,0.95502293,/home/fujiao/check/PhishingEval/data/phishing4190/fbnewsonline.xyz,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-20/2022-05-20-78429.png,mail.gangstageek.co,Chase Bank,Chase Personal Banking,1,0.9439666,/home/fujiao/check/PhishingEval/data/phishing4190/mail.gangstageek.co,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-07/2023-07-07/2023-07-07-110026.png,mahdftd.000webhostapp.com,Zimbra,,0,0.6809274,/home/fujiao/check/PhishingEval/data/phishing4190/mahdftd.000webhostapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-143255.png,secure1alert-request4information-acct.duckdns.org,Wells Fargo Bank,Wells Fargo & Company,1,0.9235481,/home/fujiao/check/PhishingEval/data/phishing4190/secure1alert-request4information-acct.duckdns.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-13/2021-10-13-28109.png,mircrosoft.in,Microsoft,Microsoft,1,0.9496777,/home/fujiao/check/PhishingEval/data/phishing4190/mircrosoft.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-06/2022-05-06-201338.png,softstn.com,SoftBank,,0,0.7060772,/home/fujiao/check/PhishingEval/data/phishing4190/softstn.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2021-11/2021-11-08/2021-11-08-142060.png,airtrek.com.au,Microsoft,Microsoft,1,0.9671066,/home/fujiao/check/PhishingEval/data/phishing4190/airtrek.com.au,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-13/2021-10-13-23341.png,lrw.dms.mybluehostin.me,Chase Bank,Chase Personal Banking,1,0.92434955,/home/fujiao/check/PhishingEval/data/phishing4190/lrw.dms.mybluehostin.me,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-03/2023-03-06/2023-03-06-33242.png,crushus-s7.nowcache.com,Facebook,Facebook,1,0.98945016,/home/fujiao/check/PhishingEval/data/phishing4190/crushus-s7.nowcache.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-05/2022-05-13/2022-05-13-53170.png,freedatasforallnetwork.blogspot.lu,Facebook,Facebook,1,0.9365609,/home/fujiao/check/PhishingEval/data/phishing4190/freedatasforallnetwork.blogspot.lu,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-21/2021-10-21-182360.png,cotacom.com.br,Chase Bank,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/cotacom.com.br,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-09/2022-09-04/2022-09-04-49329.png,facebookunknown.blogspot.si,Facebook,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/facebookunknown.blogspot.si,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178424.png,empmenudigital.com,Intuit,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/empmenudigital.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-02/2022-02-28/2022-02-28-17767.png,stage.republicofchicken.in,BDO Unibank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/stage.republicofchicken.in,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-02/2022-02-04/2022-02-04-12052.png,login.microsoftonline.us.office.m365.leidos.govshn.net,Microsoft,Microsoft,1,0.9395949,/home/fujiao/check/PhishingEval/data/phishing4190/login.microsoftonline.us.office.m365.leidos.govshn.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-04/2022-04-11/2022-04-11-375047.png,4315media.com,Microsoft,Microsoft,1,0.95566916,/home/fujiao/check/PhishingEval/data/phishing4190/4315media.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-127698.png,system-paypal.net,PayPal,PayPal,1,0.93346506,/home/fujiao/check/PhishingEval/data/phishing4190/system-paypal.net,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-12/2021-10-12-45367.png,brooksclassic.online,Brooks Running,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/brooksclassic.online,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-10/2021-10-12/2021-10-12-35965.png,brooksrunningdiscount.online,Brooks Running,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/brooksrunningdiscount.online,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-02/2022-02-05/2022-02-05-10393.png,cutt.ly,Instagram,Instagram,1,0.95719284,/home/fujiao/check/PhishingEval/data/phishing4190/cutt.ly,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-08/2021-10-08-147958.png,lrw.dms.mybluehostin.me,Chase Bank,Chase Personal Banking,1,0.92442995,/home/fujiao/check/PhishingEval/data/phishing4190/lrw.dms.mybluehostin.me,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158476.png,martinelectronics.martinelectronics.org.za,Standard Bank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/martinelectronics.martinelectronics.org.za,tagBox0,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-09/2022-09-12/2022-09-12-241158.png,www.envisagevents.com,UniCredit,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/www.envisagevents.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-07/2022-07-12/2022-07-12-13140.png,h9-se.4nmn.com,Chase Bank,Chase Personal Banking,1,0.9597558,/home/fujiao/check/PhishingEval/data/phishing4190/h9-se.4nmn.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-08/2021-10-08-150366.png,cpskdmsdtsuygi.duckdns.org,M&T Bank Corporation,M & T Bank Coporation,1,0.9686223,/home/fujiao/check/PhishingEval/data/phishing4190/cpskdmsdtsuygi.duckdns.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-02/2022-02-08/2022-02-08-15886.png,thehouseoffreedom.org,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/thehouseoffreedom.org,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-09/2021-10-09-175558.png,katrinacachia.com,Amazon,Amazon,1,0.97917163,/home/fujiao/check/PhishingEval/data/phishing4190/katrinacachia.com,tagBox1,tagCRPHTML0,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2022-08/2022-08-17/2022-08-17-49970.png,elitechairlifts.com,Chase Bank,Chase Personal Banking,1,0.937639,/home/fujiao/check/PhishingEval/data/phishing4190/elitechairlifts.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2023-02/2023-02-16/2023-02-16-84659.png,insta-fisher-fire.firebaseapp.com,Instagram,Instagram,1,0.9313843,/home/fujiao/check/PhishingEval/data/phishing4190/insta-fisher-fire.firebaseapp.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-11/2021-11-16/2021-11-16-83973.png,my-parcel-hermes.com,Namecheap,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/my-parcel-hermes.com,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2022-04/2022-04-16/2022-04-16-111358.png,newtondancecompany.com,Chase Bank,Chase Personal Banking,1,0.9490266,/home/fujiao/check/PhishingEval/data/phishing4190/newtondancecompany.com,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-177930.png,mijpark.xyz,Rabobank,,0,0,/home/fujiao/check/PhishingEval/data/phishing4190/mijpark.xyz,tagBox1,tagCRPHTML0,tagCRPscreenshot0,tagBrand0
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-103249.png,www.online-dbs.info,DBS Bank,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/www.online-dbs.info,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-10/2022-10-25/2022-10-25-1015252.png,www.deliverychamp.in,Shopify,,0,None,/home/fujiao/check/PhishingEval/data/phishing4190/www.deliverychamp.in,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand0
apwg_sample_4190/2022-04/2022-04-18/2022-04-18-423312.png,wetechs.ca,Wells Fargo Bank,Wells Fargo & Company,1,0.9437747,/home/fujiao/check/PhishingEval/data/phishing4190/wetechs.ca,tagBox1,tagCRPHTML1,tagCRPscreenshot1,tagBrand1
