brand,scr_path,pred_brand,manipulation
Instagram,apwg451514/2022-07/2022-07-25/2022-07-25-63501.png,National Australia Bank Limited,Combination
Apple,apwg451514/2022-07/2022-07-25/2022-07-25-63540.png,file_transfer,0
Apple,apwg451514/2022-07/2022-07-25/2022-07-25-64318.png,file_transfer,0
Adobe,apwg451514/2022-07/2022-07-19/2022-07-19-86646.png,Adobe,0
Adobe,apwg451514/2022-07/2022-07-22/2022-07-22-88150.png,Adobe,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88208.png,National Bank of Canada,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88277.png,National Bank of Canada,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88951.png,National Bank of Canada,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-89240.png,National Bank of Canada,0
Facebook,apwg451514/2022-07/2022-07-29/2022-07-29-89905.png,Meridian Credit Union,Combination
American Express,apwg451514/2022-07/2022-07-04/2022-07-04-98628.png,American Express,0
Rabobank,apwg451514/2022-07/2022-07-04/2022-07-04-99595.png,Magalu,0
Netflix,apwg451514/2022-07/2022-07-04/2022-07-04-99760.png,Netflix,Background
Instagram,apwg451514/2022-07/2022-07-17/2022-07-17-100597.png,Westpac Institutional Banking,0
M&T Bank Corporation,apwg451514/2022-07/2022-07-27/2022-07-27-103089.png,Kiwibank Limited,0
Facebook,apwg451514/2022-07/2022-07-11/2022-07-11-110294.png,test_rite,Combination
Facebook,apwg451514/2022-07/2022-07-11/2022-07-11-111472.png,Credit du Nord,Deletion
Instagram,apwg451514/2022-07/2022-07-20/2022-07-20-112211.png,Westpac Institutional Banking,0
AT&T,apwg451514/2022-07/2022-07-20/2022-07-20-112749.png,Standard Chartered Bank,Combination
Facebook,apwg451514/2022-07/2022-07-20/2022-07-20-113416.png,Facebook,Color
Instagram,apwg451514/2022-07/2022-07-26/2022-07-26-117822.png,Westpac Institutional Banking,0
IONOS,apwg451514/2022-07/2022-07-08/2022-07-08-120541.png,Luno,Division
M&T Bank Corporation,apwg451514/2022-07/2022-07-08/2022-07-08-120625.png,Kiwibank Limited,0
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-121611.png,Facebook,Color
Adobe,apwg451514/2022-07/2022-07-08/2022-07-08-122311.png,Adobe,0
Orange,apwg451514/2022-07/2022-07-03/2022-07-03-124741.png,Adobe,0
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-1179.png,Office365,Outdated
Facebook,apwg451514/2022-08/2022-08-15/2022-08-15-2745.png,Square,Replacement
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-3727.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-4931.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-5542.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-6334.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-8680.png,Office365,Outdated
Naver Corporation,apwg451514/2022-08/2022-08-09/2022-08-09-34666.png,Naver,Deletion
American Express,apwg451514/2022-08/2022-08-29/2022-08-29-44433.png,American Express,0
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-45113.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-45892.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-46197.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-46579.png,Facebook,0
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-46845.png,Facebook,0
Instagram,apwg451514/2022-08/2022-08-29/2022-08-29-47063.png,Instagram,Combination
American Express,apwg451514/2022-08/2022-08-29/2022-08-29-47222.png,American Express,0
Facebook,apwg451514/2022-08/2022-08-28/2022-08-28-47917.png,Facebook,0
Facebook,apwg451514/2022-08/2022-08-28/2022-08-28-47964.png,Facebook,0
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48887.png,Office365,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-48888.png,test_rite,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48918.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48985.png,Office365,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-50053.png,test_rite,Combination
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-51180.png,test_rite,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-52403.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-52813.png,Office365,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-53003.png,test_rite,Combination
Instagram,apwg451514/2022-08/2022-08-14/2022-08-14-108726.png,Instagram,Location
Outlook,apwg451514/2022-08/2022-08-19/2022-08-19-127880.png,Outlook,0
Facebook,apwg451514/2022-08/2022-08-26/2022-08-26-141656.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-08/2022-08-27/2022-08-27-219929.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-08/2022-08-27/2022-08-27-226096.png,test_rite,Combination
Societe Generale Group,apwg451514/2022-08/2022-08-25/2022-08-25-253509.png,gov_uk,AddTextClose
Credit Agricole,apwg451514/2022-08/2022-08-25/2022-08-25-258584.png,DGI (French Tax Authority),Popup
Netflix,apwg451514/2022-08/2022-08-25/2022-08-25-273361.png,Netflix,Background
DHL,apwg451514/2022-08/2022-08-11/2022-08-11-369094.png,NatWest Personal Banking,Popup
Instagram,apwg451514/2022-08/2022-08-04/2022-08-04-376387.png,Instagram,Location
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-384637.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-390077.png,Office365,Outdated
DHL,apwg451514/2022-08/2022-08-18/2022-08-18-391746.png,DHL,Deletion
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-392854.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-396411.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-397717.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400469.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400770.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-403862.png,Office365,Outdated
Swiss Post,apwg451514/2022-08/2022-08-10/2022-08-10-406765.png,Swiss Post,Outdated
Facebook,apwg451514/2022-08/2022-08-06/2022-08-06-463854.png,test_rite,Combination
DHL,apwg451514/2022-08/2022-08-12/2022-08-12-467414.png,Banco de Chile,Popup
Instagram,apwg451514/2022-08/2022-08-12/2022-08-12-470230.png,Westpac Institutional Banking,0
DHL,apwg451514/2022-08/2022-08-12/2022-08-12-471362.png,NatWest Personal Banking,Popup
Facebook,apwg451514/2022-08/2022-08-12/2022-08-12-473365.png,Credit du Nord,Deletion
DHL,apwg451514/2022-08/2022-08-08/2022-08-08-473940.png,Office365,Popup
DHL,apwg451514/2022-09/2022-09-23/2022-09-23-45968.png,Office365,Popup
Facebook,apwg451514/2022-09/2022-09-20/2022-09-20-51427.png,Meridian Credit Union,Combination
Facebook,apwg451514/2022-09/2022-09-20/2022-09-20-53364.png,Facebook,0
Facebook,apwg451514/2022-09/2022-09-20/2022-09-20-56418.png,test_rite,Combination
M&T Bank Corporation,apwg451514/2022-09/2022-09-20/2022-09-20-57618.png,Kiwibank Limited,0
Facebook,apwg451514/2022-09/2022-09-20/2022-09-20-58075.png,test_rite,Combination
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-61502.png,Credit du Nord,Popup
Facebook,apwg451514/2022-09/2022-09-15/2022-09-15-66905.png,Facebook,Color
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-67555.png,Government of Canada,Deletion
Facebook,apwg451514/2022-09/2022-09-15/2022-09-15-68078.png,Facebook,Color
Societe Generale Group,apwg451514/2022-09/2022-09-15/2022-09-15-68876.png,gov_uk,AddTextClose
Facebook,apwg451514/2022-09/2022-09-15/2022-09-15-69469.png,Meridian Credit Union,Combination
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-77428.png,Societe Generale,Popup
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-79689.png,cetelem,Popup
Apple,apwg451514/2022-09/2022-09-15/2022-09-15-81005.png,UBS AG,0
Outlook,apwg451514/2022-09/2022-09-08/2022-09-08-84379.png,Outlook,0
Facebook,apwg451514/2022-09/2022-09-08/2022-09-08-84470.png,Facebook,0
Facebook,apwg451514/2022-09/2022-09-13/2022-09-13-88024.png,"Twitter, Inc",Combination
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-96596.png,Banco de Chile,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-13/2022-09-13-98037.png,Office365,Outdated
Facebook,apwg451514/2022-09/2022-09-26/2022-09-26-109573.png,test_rite,Combination
Facebook,apwg451514/2022-09/2022-09-21/2022-09-21-136580.png,Facebook,0
Facebook,apwg451514/2022-09/2022-09-21/2022-09-21-139743.png,Facebook,0
Adobe,apwg451514/2022-09/2022-09-02/2022-09-02-142371.png,Adobe,0
Facebook,apwg451514/2022-09/2022-09-02/2022-09-02-142834.png,Banco de Chile,0
Facebook,apwg451514/2022-09/2022-09-18/2022-09-18-144886.png,Meridian Credit Union,Combination
Instagram,apwg451514/2022-09/2022-09-10/2022-09-10-147257.png,Westpac Institutional Banking,0
Facebook,apwg451514/2022-09/2022-09-10/2022-09-10-148222.png,Facebook,0
Facebook,apwg451514/2022-09/2022-09-05/2022-09-05-153128.png,Meridian Credit Union,Combination
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-154605.png,Banco de Chile,Popup
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-155343.png,NatWest Personal Banking,Popup
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-156408.png,Office365,Popup
Facebook,apwg451514/2022-09/2022-09-24/2022-09-24-184557.png,Facebook,0
Facebook,apwg451514/2022-09/2022-09-01/2022-09-01-202811.png,Banco de Chile,0
Rabobank,apwg451514/2022-09/2022-09-06/2022-09-06-218004.png,Magalu,0
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-234277.png,cetelem,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-236317.png,Office365,Outdated
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-236360.png,Societe Generale,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-236372.png,NatWest Personal Banking,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-236518.png,NatWest Personal Banking,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-236857.png,Banco de Chile,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-238850.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-240991.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-244050.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-244472.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-245629.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-246248.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-246951.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-248147.png,Office365,Outdated
Apple,apwg451514/2022-10/2022-10-19/2022-10-19-121227.png,UBS AG,0
AT&T,apwg451514/2022-10/2022-10-19/2022-10-19-151125.png,AT&T,Color
Apple,apwg451514/2022-10/2022-10-14/2022-10-14-158248.png,UBS AG,0
WhatsApp,apwg451514/2022-10/2022-10-14/2022-10-14-162327.png,Luno,0
Orange,apwg451514/2022-10/2022-10-14/2022-10-14-163070.png,Adobe,0
Nedbank,apwg451514/2022-10/2022-10-30/2022-10-30-165955.png,Naver,0
Microsoft Bing,apwg451514/2022-10/2022-10-30/2022-10-30-167368.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-09/2022-10-09-200011.png,Meridian Credit Union,Combination
Apple,apwg451514/2022-10/2022-10-11/2022-10-11-334608.png,UBS AG,0
DHL,apwg451514/2022-10/2022-10-11/2022-10-11-335165.png,Office365,Popup
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-443194.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-29/2022-10-29-443921.png,1&1 Ionos,Color
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-444304.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-444990.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-447843.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-449075.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-449765.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-457049.png,Credit du Nord,Deletion
Microsoft Bing,apwg451514/2022-10/2022-10-13/2022-10-13-458974.png,Meridian Credit Union,0
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-461480.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-468691.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-476436.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-477598.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-480365.png,Credit Agricole S.A,Combination
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-480738.png,Credit du Nord,Deletion
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-490602.png,Office365,Popup
Orange,apwg451514/2022-10/2022-10-15/2022-10-15-507809.png,Adobe,0
Orange,apwg451514/2022-10/2022-10-15/2022-10-15-514594.png,Adobe,0
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-519903.png,NatWest Personal Banking,Popup
Instagram,apwg451514/2022-10/2022-10-28/2022-10-28-537851.png,Westpac Institutional Banking,0
Microsoft Bing,apwg451514/2022-10/2022-10-28/2022-10-28-539218.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-21/2022-10-21-863197.png,Meridian Credit Union,Combination
Orange,apwg451514/2022-10/2022-10-12/2022-10-12-938596.png,Adobe,0
Orange,apwg451514/2022-10/2022-10-12/2022-10-12-945898.png,Adobe,0
Microsoft Bing,apwg451514/2022-10/2022-10-05/2022-10-05-984854.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-08/2022-10-08-1081692.png,test_rite,Combination
Instagram,apwg451514/2022-10/2022-10-16/2022-10-16-1156406.png,Instagram,Location
DHL,apwg451514/2022-10/2022-10-06/2022-10-06-1203957.png,DHL,Deletion
Instagram,apwg451514/2022-10/2022-10-02/2022-10-02-1242096.png,Westpac Institutional Banking,0
Instagram,apwg451514/2022-10/2022-10-27/2022-10-27-1250137.png,Instagram,Location
DHL,apwg451514/2022-10/2022-10-27/2022-10-27-1251154.png,NatWest Personal Banking,Popup
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1253755.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1258590.png,Office365,Outdated
AT&T,apwg451514/2022-10/2022-10-27/2022-10-27-1258760.png,AT&T,Combination
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1261562.png,Office365,Outdated
Facebook,apwg451514/2022-10/2022-10-18/2022-10-18-1264986.png,Credit Agricole S.A,Combination
Facebook,apwg451514/2022-10/2022-10-18/2022-10-18-1318236.png,Cox Communications,Ratio or Scale
Facebook,apwg451514/2022-10/2022-10-18/2022-10-18-1321548.png,Instagram,Location
American Express,apwg451514/2022-10/2022-10-18/2022-10-18-1328913.png,American Express,0
Nedbank,apwg451514/2022-10/2022-10-31/2022-10-31-1332745.png,Naver,0
Instagram,apwg451514/2022-10/2022-10-31/2022-10-31-1340795.png,Instagram,Location
Nedbank,apwg451514/2022-10/2022-10-31/2022-10-31-1341394.png,Naver,0
Adobe,apwg451514/2022-11/2022-11-17/2022-11-17-20221.png,Adobe,0
Microsoft Bing,apwg451514/2022-11/2022-11-14/2022-11-14-36325.png,Office365,Outdated
Credit Suisse Group AG,apwg451514/2022-11/2022-11-30/2022-11-30-51309.png,Credit Suisse AG,Font
Facebook,apwg451514/2022-11/2022-11-30/2022-11-30-54579.png,hfe,Combination
Microsoft Bing,apwg451514/2022-11/2022-11-30/2022-11-30-54741.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-11/2022-11-30/2022-11-30-54919.png,Office365,Outdated
Credit Suisse Group AG,apwg451514/2022-11/2022-11-30/2022-11-30-54970.png,Credit Suisse AG,Font
Microsoft Bing,apwg451514/2022-11/2022-11-13/2022-11-13-84377.png,Banco de Chile,Deletion
Microsoft Bing,apwg451514/2022-11/2022-11-13/2022-11-13-86090.png,Banco de Chile,Deletion
Facebook,apwg451514/2022-11/2022-11-13/2022-11-13-93235.png,test_rite,Combination
Microsoft Bing,apwg451514/2022-11/2022-11-23/2022-11-23-103552.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-11/2022-11-23/2022-11-23-104767.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-11/2022-11-23/2022-11-23-106221.png,Office365,Outdated
Adobe,apwg451514/2022-11/2022-11-01/2022-11-01-189355.png,Adobe,0
Credit Suisse Group AG,apwg451514/2022-11/2022-11-29/2022-11-29-195081.png,Credit Suisse AG,Font
Credit Suisse Group AG,apwg451514/2022-11/2022-11-29/2022-11-29-198600.png,Credit Suisse AG,Font
Microsoft Bing,apwg451514/2022-11/2022-11-04/2022-11-04-205731.png,Office365,Outdated
Instagram,apwg451514/2022-11/2022-11-04/2022-11-04-208444.png,Instagram,Combination
Facebook,apwg451514/2022-11/2022-11-03/2022-11-03-212570.png,Meridian Credit Union,Combination
Microsoft Bing,apwg451514/2022-11/2022-11-08/2022-11-08-243485.png,Meridian Credit Union,0
Facebook,apwg451514/2022-12/2022-12-29/2022-12-29-1216.png,LinkedIn Corporation,Combination
DHL,apwg451514/2022-12/2022-12-16/2022-12-16-11117.png,DHL,Deletion
AT&T,apwg451514/2022-12/2022-12-31/2022-12-31-52482.png,AT&T,Combination
Microsoft Bing,apwg451514/2022-12/2022-12-25/2022-12-25-56348.png,HSBC Bank,Deletion
Facebook,apwg451514/2022-12/2022-12-25/2022-12-25-56473.png,Credit du Nord,Deletion
Microsoft Bing,apwg451514/2022-12/2022-12-25/2022-12-25-59922.png,Maersk,Deletion
Facebook,apwg451514/2022-12/2022-12-25/2022-12-25-60063.png,Delta Air Lines,Popup
Microsoft Bing,apwg451514/2022-12/2022-12-25/2022-12-25-62037.png,Maersk,Deletion
Microsoft Bing,apwg451514/2022-12/2022-12-25/2022-12-25-63275.png,Maersk,Deletion
Facebook,apwg451514/2022-12/2022-12-30/2022-12-30-63667.png,Banco de Chile,0
Commonwealth Bank of Australia,apwg451514/2022-12/2022-12-30/2022-12-30-63886.png,Royal KPN N.V,0
Facebook,apwg451514/2022-12/2022-12-30/2022-12-30-63947.png,Banco de Chile,0
Instagram,apwg451514/2022-12/2022-12-15/2022-12-15-78756.png,Instagram,Location
Facebook,apwg451514/2022-12/2022-12-11/2022-12-11-96961.png,BB&T Corporation,Combination
Facebook,apwg451514/2022-12/2022-12-23/2022-12-23-101950.png,Credit du Nord,Deletion
Facebook,apwg451514/2022-12/2022-12-23/2022-12-23-103395.png,Banco de Chile,0
Microsoft Bing,apwg451514/2022-12/2022-12-01/2022-12-01-126876.png,Office365,Outdated
Credit Suisse Group AG,apwg451514/2022-12/2022-12-01/2022-12-01-129002.png,Credit Suisse AG,Font
Credit Suisse Group AG,apwg451514/2022-12/2022-12-01/2022-12-01-129235.png,Credit Suisse AG,Font
BT Group,apwg451514/2022-12/2022-12-01/2022-12-01-130369.png,BT Group plc,0
Microsoft Bing,apwg451514/2022-12/2022-12-01/2022-12-01-135229.png,Office365,Outdated
Facebook,apwg451514/2022-12/2022-12-28/2022-12-28-144424.png,Banco de Chile,0
Microsoft Bing,apwg451514/2022-12/2022-12-28/2022-12-28-145557.png,Office365,Outdated
BT Group,apwg451514/2022-12/2022-12-05/2022-12-05-152507.png,BT Group plc,0
Instagram,apwg451514/2022-12/2022-12-07/2022-12-07-167950.png,Instagram,Location
Microsoft Bing,apwg451514/2022-12/2022-12-24/2022-12-24-174041.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-12/2022-12-24/2022-12-24-174323.png,Office365,Outdated
Facebook,apwg451514/2022-12/2022-12-24/2022-12-24-175152.png,Banco de Chile,0
Instagram,apwg451514/2022-12/2022-12-26/2022-12-26-207665.png,Instagram,Location
Facebook,apwg451514/2022-12/2022-12-26/2022-12-26-208816.png,Facebook,Color
Facebook,apwg451514/2022-12/2022-12-26/2022-12-26-209381.png,test_rite,Combination
Instagram,apwg451514/2022-12/2022-12-26/2022-12-26-209956.png,Instagram,Location
Facebook,apwg451514/2022-12/2022-12-26/2022-12-26-210993.png,test_rite,Combination
Instagram,apwg451514/2022-12/2022-12-26/2022-12-26-211049.png,Instagram,Location
Instagram,apwg451514/2022-12/2022-12-26/2022-12-26-211153.png,Instagram,Location
Apple,apwg451514/2022-12/2022-12-12/2022-12-12-228440.png,Standard Chartered Bank,0
Itau,apwg451514/2022-12/2022-12-12/2022-12-12-228769.png,Credit du Nord,0
Instagram,apwg451514/2022-12/2022-12-12/2022-12-12-230236.png,Instagram,Location
Microsoft Bing,apwg451514/2022-12/2022-12-06/2022-12-06-243404.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-12/2022-12-06/2022-12-06-248618.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-12/2022-12-13/2022-12-13-251278.png,Office365,Outdated
DHL,apwg451514/2022-12/2022-12-13/2022-12-13-258837.png,DHL,Deletion
AT&T,apwg451514/2022-12/2022-12-13/2022-12-13-261749.png,Credit du Nord,Combination
Commonwealth Bank of Australia,apwg451514/2022-12/2022-12-13/2022-12-13-262509.png,Royal KPN N.V,0
IONOS,apwg451514/2022-12/2022-12-13/2022-12-13-263353.png,Luno,Division
Microsoft Bing,apwg451514/2022-12/2022-12-13/2022-12-13-265493.png,Office365,Outdated
Microsoft Bing,apwg451514/2022-12/2022-12-03/2022-12-03-280049.png,Office365,Outdated
Instagram,apwg451514/2022-12/2022-12-22/2022-12-22-324982.png,Westpac Institutional Banking,0
Dropbox,apwg451514/2022-12/2022-12-09/2022-12-09-344381.png,Dropbox,0
BT Group,apwg451514/2022-12/2022-12-09/2022-12-09-345298.png,Huntington Bank,0
American Express,apwg451514/2022-12/2022-12-20/2022-12-20-351568.png,American Express,0
Facebook,apwg451514/2022-12/2022-12-20/2022-12-20-357145.png,Banco de Chile,0
DHL,apwg451514/2022-12/2022-12-10/2022-12-10-360867.png,DHL,Deletion
DHL,apwg451514/2022-12/2022-12-10/2022-12-10-362464.png,DHL,Deletion
Microsoft Bing,apwg451514/2023-01/2023-01-26/2023-01-26-1843.png,Office365,Outdated
Facebook,apwg451514/2023-01/2023-01-11/2023-01-11-12854.png,Banco de Chile,0
Facebook,apwg451514/2023-01/2023-01-11/2023-01-11-15935.png,Meridian Credit Union,Combination
Apple,apwg451514/2023-01/2023-01-11/2023-01-11-16744.png,Mobile.de,0
Telstra,apwg451514/2023-01/2023-01-06/2023-01-06-22828.png,Telstra Corporation Limited,0
Instagram,apwg451514/2023-01/2023-01-23/2023-01-23-42592.png,Instagram,Location
Facebook,apwg451514/2023-01/2023-01-23/2023-01-23-50902.png,Banco de Chile,0
Facebook,apwg451514/2023-01/2023-01-03/2023-01-03-57815.png,"Twitter, Inc",Combination
Facebook,apwg451514/2023-01/2023-01-02/2023-01-02-73792.png,test_rite,Combination
DHL,apwg451514/2023-01/2023-01-30/2023-01-30-89304.png,DHL,Deletion
Facebook,apwg451514/2023-01/2023-01-10/2023-01-10-100219.png,Banco de Chile,0
Facebook,apwg451514/2023-01/2023-01-05/2023-01-05-110956.png,Banco de Chile,0
Facebook,apwg451514/2023-01/2023-01-07/2023-01-07-116933.png,Commonwealth Bank of Australia,ScreenshotBackground
First National Bank,apwg451514/2023-01/2023-01-01/2023-01-01-118493.png,First National Bank SA,Division
Microsoft Bing,apwg451514/2023-01/2023-01-19/2023-01-19-125215.png,Office365,Outdated
DHL,apwg451514/2023-01/2023-01-19/2023-01-19-126793.png,DHL,Deletion
Instagram,apwg451514/2023-01/2023-01-09/2023-01-09-134526.png,Instagram,Location
Microsoft Bing,apwg451514/2023-01/2023-01-09/2023-01-09-134619.png,Office365,Outdated
Sparkasse,apwg451514/2023-01/2023-01-09/2023-01-09-136592.png,Sparkasse Bank,0
Facebook,apwg451514/2023-01/2023-01-09/2023-01-09-136755.png,Credit Agricole S.A,Shape
Microsoft Bing,apwg451514/2023-01/2023-01-18/2023-01-18-146496.png,Office365,Outdated
GoDaddy Inc.,apwg451514/2023-01/2023-01-20/2023-01-20-158769.png,Credit du Nord,0
Microsoft Bing,apwg451514/2023-01/2023-01-20/2023-01-20-163720.png,Office365,Outdated
Facebook,apwg451514/2023-01/2023-01-12/2023-01-12-169496.png,Banco de Chile,0
Instagram,apwg451514/2023-01/2023-01-16/2023-01-16-180305.png,Instagram,Location
Facebook,apwg451514/2023-01/2023-01-16/2023-01-16-187928.png,Banco de Chile,0
Instagram,apwg451514/2023-01/2023-01-31/2023-01-31-201068.png,Instagram,Location
Facebook,apwg451514/2023-01/2023-01-21/2023-01-21-219896.png,test_rite,Combination
DHL,apwg451514/2023-01/2023-01-21/2023-01-21-220174.png,DHL,Deletion
Facebook,apwg451514/2023-01/2023-01-04/2023-01-04-242809.png,Banco de Chile,0
Facebook,apwg451514/2023-01/2023-01-04/2023-01-04-245017.png,Banco de Chile,0
Microsoft Bing,apwg451514/2023-01/2023-01-25/2023-01-25-246961.png,Office365,Outdated
Facebook,apwg451514/2023-01/2023-01-25/2023-01-25-256449.png,Meridian Credit Union,Combination
Microsoft Bing,apwg451514/2023-01/2023-01-25/2023-01-25-258824.png,Office365,Outdated
Microsoft Bing,apwg451514/2023-01/2023-01-27/2023-01-27-274349.png,Office365,Outdated
Microsoft Bing,apwg451514/2023-01/2023-01-27/2023-01-27-280160.png,Office365,Outdated
eBay,apwg451514/2023-02/2023-02-13/2023-02-13-2809.png,Canadian Imperial Bank of Commerce,0
AT&T,apwg451514/2023-02/2023-02-22/2023-02-22-4643.png,"Twitter, Inc",Combination
Instagram,apwg451514/2023-02/2023-02-25/2023-02-25-6876.png,Instagram,Location
Instagram,apwg451514/2023-02/2023-02-25/2023-02-25-7839.png,Instagram,Location
Facebook,apwg451514/2023-02/2023-02-12/2023-02-12-19521.png,Office365,Color
Facebook,apwg451514/2023-02/2023-02-14/2023-02-14-37480.png,Office365,Color
AT&T,apwg451514/2023-02/2023-02-17/2023-02-17-44863.png,"Twitter, Inc",Combination
Facebook,apwg451514/2023-02/2023-02-17/2023-02-17-44924.png,Banco de Chile,0
eBay,apwg451514/2023-02/2023-02-17/2023-02-17-46094.png,Canadian Imperial Bank of Commerce,0
WhatsApp,apwg451514/2023-02/2023-02-07/2023-02-07-69172.png,WhatsApp,Popup
Microsoft Bing,apwg451514/2023-02/2023-02-07/2023-02-07-72156.png,Office365,Outdated
