brand,scr_path,pred_brand
Facebook,apwg451514/2022-06/2022-06-02/2022-06-02-503767.png,
Wells Fargo Bank,apwg451514/2022-06/2022-06-28/2022-06-28-546585.png,sicil_shop
Chase Bank,apwg451514/2022-06/2022-06-28/2022-06-28-548681.png,ieee
Deutsche Bank AG,apwg451514/2022-06/2022-06-07/2022-06-07-553401.png,Google
Wells Fargo Bank,apwg451514/2022-06/2022-06-07/2022-06-07-553462.png,Apple
Facebook,apwg451514/2022-06/2022-06-09/2022-06-09-560507.png,eBay
Sparkasse,apwg451514/2022-06/2022-06-09/2022-06-09-567049.png,Sparkasse Bank
Deutsche Bank AG,apwg451514/2022-06/2022-06-05/2022-06-05-662911.png,Google
OneDrive,apwg451514/2022-06/2022-06-08/2022-06-08-664917.png,eharmony
Facebook,apwg451514/2022-06/2022-06-08/2022-06-08-664973.png,lcl
Navy Federal Credit Union,apwg451514/2022-06/2022-06-08/2022-06-08-665115.png,Chase Personal Banking
Facebook,apwg451514/2022-07/2022-07-13/2022-07-13-810.png,
Facebook,apwg451514/2022-07/2022-07-09/2022-07-09-2466.png,Daum
Facebook,apwg451514/2022-07/2022-07-09/2022-07-09-2907.png,Facebook
Facebook,apwg451514/2022-07/2022-07-09/2022-07-09-2978.png,Amazon
Wells Fargo Bank,apwg451514/2022-07/2022-07-15/2022-07-15-3565.png,Canadian Imperial Bank of Commerce
Wells Fargo Bank,apwg451514/2022-07/2022-07-28/2022-07-28-6565.png,fsnb
Facebook,apwg451514/2022-07/2022-07-07/2022-07-07-8440.png,Dropbox
La Banque Postale,apwg451514/2022-07/2022-07-12/2022-07-12-12476.png,fsnb
Wells Fargo Bank,apwg451514/2022-07/2022-07-18/2022-07-18-13391.png,Etisalat
Chase Bank,apwg451514/2022-07/2022-07-18/2022-07-18-14415.png,htb
Instagram,apwg451514/2022-07/2022-07-18/2022-07-18-15142.png,
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-15968.png,dkb
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-16229.png,Daum
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-16934.png,dkb
Facebook,apwg451514/2022-07/2022-07-05/2022-07-05-19211.png,cogeco
Facebook,apwg451514/2022-07/2022-07-06/2022-07-06-21430.png,barclays
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-24213.png,barclaycard
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-25120.png,
Instagram,apwg451514/2022-07/2022-07-01/2022-07-01-36946.png,ziggo
Facebook,apwg451514/2022-07/2022-07-25/2022-07-25-64172.png,Bank of Montreal
Netflix,apwg451514/2022-07/2022-07-16/2022-07-16-66395.png,Netflix
Facebook,apwg451514/2022-07/2022-07-31/2022-07-31-72011.png,Credit Suisse AG
Santander Bank,apwg451514/2022-07/2022-07-31/2022-07-31-84033.png,Itau Unibanco S.A
Facebook,apwg451514/2022-07/2022-07-19/2022-07-19-85238.png,
Facebook,apwg451514/2022-07/2022-07-19/2022-07-19-85417.png,
Facebook,apwg451514/2022-07/2022-07-19/2022-07-19-85795.png,First Investment Bank
Facebook,apwg451514/2022-07/2022-07-19/2022-07-19-85862.png,cogeco
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-87880.png,Microsoft OneDrive
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-89093.png,Steam
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-89185.png,Steam
"Rakuten Group, Inc.",apwg451514/2022-07/2022-07-24/2022-07-24-97409.png,UBS AG
Facebook,apwg451514/2022-07/2022-07-17/2022-07-17-100472.png,Credit Suisse AG
Facebook,apwg451514/2022-07/2022-07-17/2022-07-17-100600.png,
Chase Bank,apwg451514/2022-07/2022-07-27/2022-07-27-100750.png,ieee
Chase Bank,apwg451514/2022-07/2022-07-27/2022-07-27-102583.png,ieee
Huntington Bank,apwg451514/2022-07/2022-07-27/2022-07-27-102901.png,Commonwealth Bank of Australia
Facebook,apwg451514/2022-07/2022-07-27/2022-07-27-104021.png,dkb
Facebook,apwg451514/2022-07/2022-07-20/2022-07-20-112784.png,
M&T Bank Corporation,apwg451514/2022-07/2022-07-20/2022-07-20-113299.png,cloudconvert
Wells Fargo Bank,apwg451514/2022-07/2022-07-20/2022-07-20-113737.png,banco_inter
Netflix,apwg451514/2022-07/2022-07-02/2022-07-02-119378.png,Netflix
Outlook,apwg451514/2022-07/2022-07-08/2022-07-08-121271.png,
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-121454.png,
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-9272.png,Cox Communications
Wells Fargo Bank,apwg451514/2022-08/2022-08-15/2022-08-15-9890.png,smiles
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-13965.png,Facebook
Facebook,apwg451514/2022-08/2022-08-09/2022-08-09-33275.png,SunTrust Bank
Facebook,apwg451514/2022-08/2022-08-02/2022-08-02-44278.png,Credit Suisse AG
"Stripe, Inc.",apwg451514/2022-08/2022-08-29/2022-08-29-45355.png,Stripe
Facebook,apwg451514/2022-08/2022-08-29/2022-08-29-46832.png,barclays
Facebook,apwg451514/2022-08/2022-08-28/2022-08-28-47753.png,Bank of Montreal
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-48609.png,ieee
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-51334.png,Americanas.com S
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54325.png,Steam
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54862.png,RuneScape
DHL,apwg451514/2022-08/2022-08-07/2022-08-07-69546.png,DHL
Facebook,apwg451514/2022-08/2022-08-20/2022-08-20-76244.png,Global Sources HK
Sparkasse,apwg451514/2022-08/2022-08-20/2022-08-20-78502.png,Sparkasse Bank
Facebook,apwg451514/2022-08/2022-08-20/2022-08-20-80600.png,Global Sources HK
Adobe,apwg451514/2022-08/2022-08-20/2022-08-20-85139.png,LinkedIn Corporation
Facebook,apwg451514/2022-08/2022-08-20/2022-08-20-86347.png,Global Sources HK
DHL,apwg451514/2022-08/2022-08-20/2022-08-20-86591.png,DHL
DHL,apwg451514/2022-08/2022-08-20/2022-08-20-91032.png,DHL
Wells Fargo Bank,apwg451514/2022-08/2022-08-20/2022-08-20-93952.png,smiles
Facebook,apwg451514/2022-08/2022-08-26/2022-08-26-139999.png,BT Group plc
Facebook,apwg451514/2022-08/2022-08-21/2022-08-21-182349.png,Global Sources HK
Facebook,apwg451514/2022-08/2022-08-21/2022-08-21-193493.png,Global Sources HK
"Rakuten Group, Inc.",apwg451514/2022-08/2022-08-21/2022-08-21-210451.png,UBS AG
Facebook,apwg451514/2022-08/2022-08-30/2022-08-30-214715.png,CaixaBank
Naver Corporation,apwg451514/2022-08/2022-08-30/2022-08-30-216376.png,Bank of Montreal
Facebook,apwg451514/2022-08/2022-08-27/2022-08-27-248044.png,ieee
Chase Bank,apwg451514/2022-08/2022-08-25/2022-08-25-255372.png,Microsoft OneDrive
Chase Bank,apwg451514/2022-08/2022-08-25/2022-08-25-270711.png,cogeco
Chase Bank,apwg451514/2022-08/2022-08-25/2022-08-25-284982.png,smartsheet
Itau,apwg451514/2022-08/2022-08-25/2022-08-25-290113.png,Sparkasse Bank
Wells Fargo Bank,apwg451514/2022-08/2022-08-22/2022-08-22-298582.png,smiles
Wells Fargo Bank,apwg451514/2022-08/2022-08-24/2022-08-24-348701.png,banco_inter
Facebook,apwg451514/2022-08/2022-08-11/2022-08-11-368439.png,
Societe Generale Group,apwg451514/2022-08/2022-08-11/2022-08-11-370276.png,Microsoft OneDrive
Chase Bank,apwg451514/2022-08/2022-08-11/2022-08-11-370294.png,PayPal
Facebook,apwg451514/2022-08/2022-08-04/2022-08-04-375025.png,dkb
Facebook,apwg451514/2022-08/2022-08-18/2022-08-18-386022.png,Government of Canada
Facebook,apwg451514/2022-08/2022-08-18/2022-08-18-387997.png,ieee
Facebook,apwg451514/2022-08/2022-08-18/2022-08-18-388050.png,Government of Canada
PayPal,apwg451514/2022-08/2022-08-18/2022-08-18-392560.png,AT&T
PayPal,apwg451514/2022-08/2022-08-18/2022-08-18-393958.png,AT&T
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-397557.png,ieee
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-398093.png,Americanas.com S
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-399402.png,Americanas.com S
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-404423.png,Cox Communications
Adobe,apwg451514/2022-08/2022-08-10/2022-08-10-410077.png,LinkedIn Corporation
Facebook,apwg451514/2022-08/2022-08-01/2022-08-01-418212.png,
Facebook,apwg451514/2022-08/2022-08-01/2022-08-01-425636.png,
Outlook,apwg451514/2022-08/2022-08-23/2022-08-23-426487.png,
Facebook,apwg451514/2022-08/2022-08-23/2022-08-23-442475.png,banco_de_occidente
Itau,apwg451514/2022-08/2022-08-23/2022-08-23-453478.png,Sparkasse Bank
Microsoft Bing,apwg451514/2022-08/2022-08-12/2022-08-12-468050.png,bradesco
Microsoft Bing,apwg451514/2022-08/2022-08-12/2022-08-12-473166.png,bradesco
Square Bank,apwg451514/2022-08/2022-08-12/2022-08-12-473778.png,
DHL,apwg451514/2022-08/2022-08-08/2022-08-08-475769.png,Microsoft OneDrive
Santander Bank,apwg451514/2022-09/2022-09-16/2022-09-16-3802.png,Grupo Santander
Sparkasse,apwg451514/2022-09/2022-09-16/2022-09-16-12509.png,Sparkasse Bank
Facebook,apwg451514/2022-09/2022-09-17/2022-09-17-21510.png,CaixaBank
Facebook,apwg451514/2022-09/2022-09-17/2022-09-17-21823.png,
Instagram,apwg451514/2022-09/2022-09-23/2022-09-23-43858.png,CaixaBank
Facebook,apwg451514/2022-09/2022-09-04/2022-09-04-49220.png,Credit Suisse AG
Chase Bank,apwg451514/2022-09/2022-09-20/2022-09-20-54455.png,hfe
DHL,apwg451514/2022-09/2022-09-20/2022-09-20-55761.png,DHL
Sparkasse,apwg451514/2022-09/2022-09-15/2022-09-15-59754.png,First Investment Bank
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-66110.png,DHL
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-70502.png,DHL
Sparkasse,apwg451514/2022-09/2022-09-15/2022-09-15-72018.png,First Investment Bank
Sparkasse,apwg451514/2022-09/2022-09-15/2022-09-15-72794.png,First Investment Bank
Sparkasse,apwg451514/2022-09/2022-09-15/2022-09-15-73080.png,First Investment Bank
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-77202.png,RuneScape
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-80250.png,DHL
Santander Bank,apwg451514/2022-09/2022-09-08/2022-09-08-83832.png,db
Facebook,apwg451514/2022-09/2022-09-13/2022-09-13-87665.png,Cox Communications
Microsoft Bing,apwg451514/2022-09/2022-09-13/2022-09-13-91026.png,banco_inter
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-91476.png,DHL
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-92008.png,htb
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-92886.png,DHL
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-93645.png,DHL
Facebook,apwg451514/2022-09/2022-09-26/2022-09-26-106811.png,ieee
Facebook,apwg451514/2022-09/2022-09-26/2022-09-26-109071.png,
Facebook,apwg451514/2022-09/2022-09-28/2022-09-28-117742.png,SunTrust Bank
Facebook,apwg451514/2022-09/2022-09-28/2022-09-28-119678.png,ieee
Facebook,apwg451514/2022-09/2022-09-28/2022-09-28-124962.png,
DHL,apwg451514/2022-09/2022-09-28/2022-09-28-125427.png,DHL
Facebook,apwg451514/2022-09/2022-09-09/2022-09-09-132681.png,
Santander Bank,apwg451514/2022-09/2022-09-02/2022-09-02-142568.png,grupo_bancolombia
DHL,apwg451514/2022-09/2022-09-18/2022-09-18-144210.png,DHL
Itau,apwg451514/2022-09/2022-09-03/2022-09-03-151181.png,Sparkasse Bank
Instagram,apwg451514/2022-09/2022-09-05/2022-09-05-153119.png,"Twitter, Inc"
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-154577.png,Wells Fargo & Company
Sparkasse,apwg451514/2022-09/2022-09-14/2022-09-14-158496.png,First Investment Bank
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-165357.png,DHL
Sparkasse,apwg451514/2022-09/2022-09-14/2022-09-14-165447.png,First Investment Bank
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-167710.png,DHL
Sparkasse,apwg451514/2022-09/2022-09-14/2022-09-14-169204.png,First Investment Bank
Sparkasse,apwg451514/2022-09/2022-09-14/2022-09-14-170750.png,First Investment Bank
Facebook,apwg451514/2022-09/2022-09-22/2022-09-22-174054.png,American Express
DHL,apwg451514/2022-09/2022-09-24/2022-09-24-178559.png,DHL
Facebook,apwg451514/2022-09/2022-09-24/2022-09-24-178747.png,Facebook
OneDrive,apwg451514/2022-09/2022-09-29/2022-09-29-196492.png,1&1 Ionos
Wells Fargo Bank,apwg451514/2022-09/2022-09-29/2022-09-29-197499.png,smiles
Bank of America,apwg451514/2022-09/2022-09-29/2022-09-29-197892.png,Bank of America
Deutsche Kreditbank AG,apwg451514/2022-09/2022-09-29/2022-09-29-200462.png,"Twitter, Inc"
M&T Bank Corporation,apwg451514/2022-09/2022-09-07/2022-09-07-201293.png,lcl
Wells Fargo Bank,apwg451514/2022-09/2022-09-07/2022-09-07-202073.png,Wells Fargo & Company
Facebook,apwg451514/2022-09/2022-09-01/2022-09-01-203298.png,
Facebook,apwg451514/2022-09/2022-09-25/2022-09-25-213765.png,Wells Fargo & Company
Wells Fargo Bank,apwg451514/2022-09/2022-09-11/2022-09-11-226111.png,Canadian Imperial Bank of Commerce
Wells Fargo Bank,apwg451514/2022-09/2022-09-27/2022-09-27-231930.png,bradesco
Wells Fargo Bank,apwg451514/2022-09/2022-09-27/2022-09-27-233777.png,eBay
Facebook,apwg451514/2022-09/2022-09-12/2022-09-12-237030.png,Cox Communications
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-237579.png,mbank
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-238470.png,grupo_bancolombia
Wells Fargo Bank,apwg451514/2022-09/2022-09-12/2022-09-12-238900.png,Lloyds TSB Group
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-241103.png,Microsoft OneDrive
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-243656.png,DHL
Facebook,apwg451514/2022-09/2022-09-12/2022-09-12-245585.png,dkb
Facebook,apwg451514/2022-09/2022-09-12/2022-09-12-245702.png,Chase Personal Banking
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-246248.png,arnet_tech
Facebook,apwg451514/2022-09/2022-09-12/2022-09-12-246513.png,Cox Communications
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-246914.png,DHL
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-248194.png,mbank
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-250248.png,DHL
DHL,apwg451514/2022-10/2022-10-19/2022-10-19-101114.png,DHL
Adobe,apwg451514/2022-10/2022-10-19/2022-10-19-118243.png,Alibaba
"Rakuten Group, Inc.",apwg451514/2022-10/2022-10-14/2022-10-14-158241.png,UBS AG
M&T Bank Corporation,apwg451514/2022-10/2022-10-14/2022-10-14-159422.png,lcl
DHL,apwg451514/2022-10/2022-10-14/2022-10-14-160562.png,DHL
DHL,apwg451514/2022-10/2022-10-14/2022-10-14-162289.png,DHL
DHL,apwg451514/2022-10/2022-10-14/2022-10-14-163784.png,typeform
Wells Fargo Bank,apwg451514/2022-10/2022-10-14/2022-10-14-164371.png,Canadian Imperial Bank of Commerce
Wells Fargo Bank,apwg451514/2022-10/2022-10-14/2022-10-14-164886.png,bradesco
DHL,apwg451514/2022-10/2022-10-30/2022-10-30-167699.png,DHL
DHL,apwg451514/2022-10/2022-10-30/2022-10-30-168225.png,DHL
Facebook,apwg451514/2022-10/2022-10-30/2022-10-30-168900.png,"Twitter, Inc"
Nedbank,apwg451514/2022-10/2022-10-30/2022-10-30-169173.png,fnac
Instagram,apwg451514/2022-10/2022-10-24/2022-10-24-280352.png,
DHL,apwg451514/2022-10/2022-10-24/2022-10-24-296690.png,DHL
DHL,apwg451514/2022-10/2022-10-24/2022-10-24-300866.png,DHL
ING Group,apwg451514/2022-10/2022-10-11/2022-10-11-325128.png,typeform
DHL,apwg451514/2022-10/2022-10-11/2022-10-11-327134.png,DHL
Wells Fargo Bank,apwg451514/2022-10/2022-10-11/2022-10-11-349282.png,smiles
BNP Paribas,apwg451514/2022-10/2022-10-11/2022-10-11-359263.png,BNP Paribas
Santander Bank,apwg451514/2022-10/2022-10-11/2022-10-11-362261.png,Itau Unibanco S.A
ING Group,apwg451514/2022-10/2022-10-29/2022-10-29-443294.png,PayPal
DHL,apwg451514/2022-10/2022-10-29/2022-10-29-443998.png,DHL
DHL,apwg451514/2022-10/2022-10-29/2022-10-29-444014.png,DHL
DHL,apwg451514/2022-10/2022-10-29/2022-10-29-444039.png,DHL
ING Group,apwg451514/2022-10/2022-10-29/2022-10-29-445239.png,PayPal
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-460589.png,Credit Suisse AG
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-478488.png,Credit Suisse AG
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-492081.png,DHL
ING Group,apwg451514/2022-10/2022-10-15/2022-10-15-492763.png,typeform
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-507913.png,DHL
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-522558.png,DHL
Santander Bank,apwg451514/2022-10/2022-10-15/2022-10-15-525117.png,Itau Unibanco S.A
ING Group,apwg451514/2022-10/2022-10-15/2022-10-15-525671.png,typeform
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-526206.png,DHL
Microsoft Bing,apwg451514/2022-10/2022-10-26/2022-10-26-532242.png,Microsoft OneDrive
Deutsche Bank AG,apwg451514/2022-10/2022-10-26/2022-10-26-532246.png,barclays
Facebook,apwg451514/2022-10/2022-10-26/2022-10-26-536488.png,LinkedIn Corporation
DHL,apwg451514/2022-10/2022-10-26/2022-10-26-536559.png,arnet_tech
DHL,apwg451514/2022-10/2022-10-28/2022-10-28-540616.png,DHL
DHL,apwg451514/2022-10/2022-10-28/2022-10-28-541550.png,DHL
DHL,apwg451514/2022-10/2022-10-28/2022-10-28-542401.png,DHL
Facebook,apwg451514/2022-10/2022-10-28/2022-10-28-545217.png,PayPal
Instagram,apwg451514/2022-10/2022-10-28/2022-10-28-547241.png,smiles
Telstra,apwg451514/2022-10/2022-10-23/2022-10-23-593053.png,First Investment Bank
DHL,apwg451514/2022-10/2022-10-04/2022-10-04-737001.png,DHL
Facebook,apwg451514/2022-10/2022-10-21/2022-10-21-848219.png,
DHL,apwg451514/2022-10/2022-10-12/2022-10-12-931886.png,DHL
Facebook,apwg451514/2022-10/2022-10-12/2022-10-12-938853.png,LinkedIn Corporation
Adobe,apwg451514/2022-10/2022-10-05/2022-10-05-965414.png,xtrix_tv
Outlook,apwg451514/2022-10/2022-10-05/2022-10-05-994267.png,Bank of Montreal
Apple,apwg451514/2022-10/2022-10-05/2022-10-05-995474.png,
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1011150.png,DHL
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1012320.png,DHL
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1013424.png,DHL
Facebook,apwg451514/2022-10/2022-10-25/2022-10-25-1017145.png,LinkedIn Corporation
Deutsche Bank AG,apwg451514/2022-10/2022-10-25/2022-10-25-1020445.png,barclays
Deutsche Bank AG,apwg451514/2022-10/2022-10-25/2022-10-25-1026875.png,barclays
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1027303.png,DHL
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1034361.png,DHL
DHL,apwg451514/2022-10/2022-10-25/2022-10-25-1036403.png,DHL
DHL,apwg451514/2022-10/2022-10-01/2022-10-01-1063630.png,DHL
ING Group,apwg451514/2022-10/2022-10-08/2022-10-08-1071941.png,typeform
Facebook,apwg451514/2022-10/2022-10-16/2022-10-16-1170820.png,
Facebook,apwg451514/2022-10/2022-10-06/2022-10-06-1201934.png,Chase Personal Banking
Wells Fargo Bank,apwg451514/2022-10/2022-10-06/2022-10-06-1203063.png,banco_inter
DHL,apwg451514/2022-10/2022-10-06/2022-10-06-1213858.png,DHL
DHL,apwg451514/2022-10/2022-10-02/2022-10-02-1229984.png,Microsoft OneDrive
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1249433.png,blizzard
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1255473.png,AOL
Deutsche Bank AG,apwg451514/2022-10/2022-10-27/2022-10-27-1256991.png,barclays
Microsoft Bing,apwg451514/2022-10/2022-10-27/2022-10-27-1257383.png,Microsoft OneDrive
DHL,apwg451514/2022-10/2022-10-27/2022-10-27-1258836.png,DHL
DHL,apwg451514/2022-10/2022-10-27/2022-10-27-1261487.png,DHL
Adobe,apwg451514/2022-10/2022-10-31/2022-10-31-1336417.png,LinkedIn Corporation
DHL,apwg451514/2022-10/2022-10-31/2022-10-31-1337778.png,DHL
DHL,apwg451514/2022-10/2022-10-31/2022-10-31-1338477.png,DHL
DHL,apwg451514/2022-10/2022-10-31/2022-10-31-1341923.png,DHL
DHL,apwg451514/2022-11/2022-11-27/2022-11-27-1745.png,DHL
DHL,apwg451514/2022-11/2022-11-27/2022-11-27-3639.png,DHL
Absa Bank,apwg451514/2022-11/2022-11-09/2022-11-09-10314.png,IRS
DHL,apwg451514/2022-11/2022-11-14/2022-11-14-21069.png,DHL
DHL,apwg451514/2022-11/2022-11-14/2022-11-14-29015.png,DHL
Absa Bank,apwg451514/2022-11/2022-11-14/2022-11-14-29507.png,IRS
DHL,apwg451514/2022-11/2022-11-14/2022-11-14-35994.png,DHL
Absa Bank,apwg451514/2022-11/2022-11-24/2022-11-24-59401.png,IRS
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-60332.png,DHL
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-61118.png,DHL
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-61463.png,DHL
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-61726.png,DHL
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-62056.png,DHL
DHL,apwg451514/2022-11/2022-11-24/2022-11-24-66941.png,DHL
Facebook,apwg451514/2022-11/2022-11-05/2022-11-05-77014.png,First Investment Bank
DHL,apwg451514/2022-11/2022-11-05/2022-11-05-81251.png,DHL
Microsoft Bing,apwg451514/2022-11/2022-11-13/2022-11-13-89533.png,PayPal
Wells Fargo Bank,apwg451514/2022-11/2022-11-18/2022-11-18-100484.png,capital_one
DHL,apwg451514/2022-11/2022-11-23/2022-11-23-110055.png,DHL
DHL,apwg451514/2022-11/2022-11-23/2022-11-23-114026.png,DHL
DHL,apwg451514/2022-11/2022-11-25/2022-11-25-120321.png,DHL
DHL,apwg451514/2022-11/2022-11-25/2022-11-25-121018.png,DHL
Facebook,apwg451514/2022-11/2022-11-25/2022-11-25-123756.png,
DHL,apwg451514/2022-11/2022-11-25/2022-11-25-126469.png,DHL
DHL,apwg451514/2022-11/2022-11-25/2022-11-25-127833.png,DHL
DHL,apwg451514/2022-11/2022-11-06/2022-11-06-129168.png,DHL
"Rakuten Group, Inc.",apwg451514/2022-11/2022-11-21/2022-11-21-134220.png,UBS AG
DHL,apwg451514/2022-11/2022-11-21/2022-11-21-138799.png,DHL
DHL,apwg451514/2022-11/2022-11-19/2022-11-19-147297.png,DHL
Microsoft Bing,apwg451514/2022-11/2022-11-10/2022-11-10-164106.png,Steam
ING Group,apwg451514/2022-11/2022-11-10/2022-11-10-170247.png,Yahoo!
DHL,apwg451514/2022-11/2022-11-10/2022-11-10-171854.png,DHL
DHL,apwg451514/2022-11/2022-11-12/2022-11-12-181198.png,DHL
DHL,apwg451514/2022-11/2022-11-02/2022-11-02-184062.png,DHL
DHL,apwg451514/2022-11/2022-11-02/2022-11-02-184724.png,DHL
DHL,apwg451514/2022-11/2022-11-01/2022-11-01-190303.png,DHL
Microsoft Bing,apwg451514/2022-11/2022-11-01/2022-11-01-191110.png,Apple
Wells Fargo Bank,apwg451514/2022-11/2022-11-01/2022-11-01-191807.png,capital_one
Facebook,apwg451514/2022-11/2022-11-29/2022-11-29-199247.png,Credit Suisse AG
DHL,apwg451514/2022-11/2022-11-29/2022-11-29-199783.png,DHL
Swiss Post,apwg451514/2022-11/2022-11-04/2022-11-04-200720.png,Alibaba
DHL,apwg451514/2022-11/2022-11-04/2022-11-04-201528.png,DHL
Deutsche Bank AG,apwg451514/2022-11/2022-11-04/2022-11-04-208281.png,Google
DHL,apwg451514/2022-11/2022-11-03/2022-11-03-211711.png,DHL
DHL,apwg451514/2022-11/2022-11-20/2022-11-20-217252.png,DHL
DHL,apwg451514/2022-11/2022-11-20/2022-11-20-217794.png,DHL
Deutsche Kreditbank AG,apwg451514/2022-11/2022-11-20/2022-11-20-225310.png,"Twitter, Inc"
DHL,apwg451514/2022-11/2022-11-08/2022-11-08-236957.png,DHL
DHL,apwg451514/2022-11/2022-11-08/2022-11-08-240727.png,DHL
Santander Bank,apwg451514/2022-11/2022-11-08/2022-11-08-241389.png,Itau Unibanco S.A
DHL,apwg451514/2022-11/2022-11-16/2022-11-16-246118.png,DHL
DHL,apwg451514/2022-11/2022-11-16/2022-11-16-246382.png,DHL
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-248476.png,DHL
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-250057.png,DHL
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-250972.png,DHL
Wells Fargo Bank,apwg451514/2022-11/2022-11-26/2022-11-26-251259.png,Vodafone
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-252995.png,DHL
Santander Bank,apwg451514/2022-11/2022-11-26/2022-11-26-253081.png,grupo_bancolombia
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-254223.png,DHL
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-255687.png,DHL
DHL,apwg451514/2022-11/2022-11-26/2022-11-26-255739.png,DHL
DHL,apwg451514/2022-11/2022-11-28/2022-11-28-260724.png,DHL
DHL,apwg451514/2022-11/2022-11-28/2022-11-28-261962.png,DHL
DHL,apwg451514/2022-11/2022-11-28/2022-11-28-263580.png,DHL
Instagram,apwg451514/2022-12/2022-12-29/2022-12-29-3670.png,mbank
Instagram,apwg451514/2022-12/2022-12-16/2022-12-16-5854.png,mbank
ING Group,apwg451514/2022-12/2022-12-16/2022-12-16-7186.png,Yahoo!
DHL,apwg451514/2022-12/2022-12-16/2022-12-16-8606.png,DHL
Santander Bank,apwg451514/2022-12/2022-12-16/2022-12-16-12542.png,Sparkasse Bank
Facebook,apwg451514/2022-12/2022-12-14/2022-12-14-24487.png,
DHL,apwg451514/2022-12/2022-12-14/2022-12-14-28733.png,DHL
eBay,apwg451514/2022-12/2022-12-14/2022-12-14-48080.png,Capitec Bank Limited
Facebook,apwg451514/2022-12/2022-12-25/2022-12-25-55411.png,Credit Suisse AG
Facebook,apwg451514/2022-12/2022-12-25/2022-12-25-57563.png,Credit Suisse AG
Facebook,apwg451514/2022-12/2022-12-25/2022-12-25-63046.png,Global Sources HK
DHL,apwg451514/2022-12/2022-12-30/2022-12-30-66164.png,DHL
Instagram,apwg451514/2022-12/2022-12-15/2022-12-15-71589.png,BT Group plc
Facebook,apwg451514/2022-12/2022-12-15/2022-12-15-88465.png,Bank of Montreal
