brand,scr_path,pred_brand,manipulation
Naver Corporation,apwg451514/2022-05/2022-05-03/2022-05-03-16074.png,,Deletion
Naver Corporation,apwg451514/2022-05/2022-05-03/2022-05-03-16134.png,,Deletion
Facebook,apwg451514/2022-05/2022-05-08/2022-05-08-30647.png,,Combination
Chase Bank,apwg451514/2022-05/2022-05-04/2022-05-04-36481.png,,0
ING Group,apwg451514/2022-05/2022-05-04/2022-05-04-41838.png,,Popup
ING Group,apwg451514/2022-05/2022-05-05/2022-05-05-45973.png,,Popup
Facebook,apwg451514/2022-05/2022-05-22/2022-05-22-48828.png,,Combination
GoDaddy,apwg451514/2022-05/2022-05-22/2022-05-22-49340.png,,Background
GoDaddy,apwg451514/2022-05/2022-05-22/2022-05-22-50005.png,,Background
GoDaddy,apwg451514/2022-05/2022-05-22/2022-05-22-50523.png,,Background
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-56234.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-57328.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-58215.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-58252.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-58414.png,,Combination
Facebook,apwg451514/2022-05/2022-05-19/2022-05-19-58803.png,,Combination
Apple,apwg451514/2022-05/2022-05-16/2022-05-16-59868.png,,0
Instagram,apwg451514/2022-05/2022-05-10/2022-05-10-70255.png,,Location
Instagram,apwg451514/2022-05/2022-05-20/2022-05-20-79587.png,,Location
Itau,apwg451514/2022-05/2022-05-20/2022-05-20-79760.png,,Background
Chase Bank,apwg451514/2022-05/2022-05-20/2022-05-20-82248.png,,Background
Instagram,apwg451514/2022-05/2022-05-20/2022-05-20-82358.png,,Location
GoDaddy,apwg451514/2022-05/2022-05-21/2022-05-21-85802.png,,Background
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-91200.png,,Location
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-92418.png,,Location
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-93053.png,,0
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-93228.png,,Location
Wells Fargo Bank,apwg451514/2022-05/2022-05-09/2022-05-09-95171.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-96950.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-96970.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-98745.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-99141.png,,0
Facebook,apwg451514/2022-05/2022-05-09/2022-05-09-99877.png,,0
Instagram,apwg451514/2022-05/2022-05-09/2022-05-09-100641.png,,Location
Facebook,apwg451514/2022-05/2022-05-07/2022-05-07-101393.png,,Combination
Microsoft Bing,apwg451514/2022-05/2022-05-31/2022-05-31-105183.png,,Outdated
Wells Fargo Bank,apwg451514/2022-05/2022-05-31/2022-05-31-108427.png,,0
Facebook,apwg451514/2022-05/2022-05-31/2022-05-31-108880.png,,Deletion
Wells Fargo Bank,apwg451514/2022-05/2022-05-17/2022-05-17-111029.png,,0
Instagram,apwg451514/2022-05/2022-05-14/2022-05-14-112460.png,,Deletion
Microsoft Bing,apwg451514/2022-05/2022-05-25/2022-05-25-114294.png,,0
Instagram,apwg451514/2022-05/2022-05-25/2022-05-25-114611.png,,Location
Instagram,apwg451514/2022-05/2022-05-25/2022-05-25-114686.png,,Location
Wells Fargo Bank,apwg451514/2022-05/2022-05-29/2022-05-29-130414.png,,0
Instagram,apwg451514/2022-05/2022-05-12/2022-05-12-138275.png,,Location
Chase Bank,apwg451514/2022-05/2022-05-11/2022-05-11-159198.png,,Background
GoDaddy,apwg451514/2022-05/2022-05-06/2022-05-06-202546.png,,Background
Wells Fargo Bank,apwg451514/2022-05/2022-05-30/2022-05-30-215979.png,,0
Wells Fargo Bank,apwg451514/2022-05/2022-05-30/2022-05-30-216295.png,,0
Chase Bank,apwg451514/2022-05/2022-05-18/2022-05-18-216840.png,,Background
Instagram,apwg451514/2022-05/2022-05-18/2022-05-18-217801.png,,Location
Apple,apwg451514/2022-05/2022-05-15/2022-05-15-218967.png,,AddTextClose
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-1016.png,,Outdated
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-1864.png,,Deletion
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-4721.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-4774.png,,Outdated
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-4814.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-5920.png,,Outdated
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-7830.png,,Outdated
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-8309.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-9371.png,,Outdated
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-10610.png,,Popup
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-11182.png,,Outdated
Microsoft Bing,apwg451514/2022-06/2022-06-20/2022-06-20-12255.png,,Deletion
Wells Fargo Bank,apwg451514/2022-06/2022-06-20/2022-06-20-14325.png,,0
DHL,apwg451514/2022-06/2022-06-20/2022-06-20-15618.png,,Popup
DHL,apwg451514/2022-06/2022-06-23/2022-06-23-16743.png,,Popup
Wells Fargo Bank,apwg451514/2022-06/2022-06-23/2022-06-23-25693.png,,0
Facebook,apwg451514/2022-06/2022-06-23/2022-06-23-37072.png,,Color
DHL,apwg451514/2022-06/2022-06-23/2022-06-23-45743.png,,Popup
Chase Bank,apwg451514/2022-06/2022-06-24/2022-06-24-208363.png,,Background
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-224594.png,,Combination
Facebook,apwg451514/2022-06/2022-06-11/2022-06-11-225423.png,,Combination
Facebook,apwg451514/2022-06/2022-06-01/2022-06-01-278537.png,,Combination
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-289852.png,,0
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-290052.png,,0
Netflix,apwg451514/2022-06/2022-06-15/2022-06-15-290338.png,,Background
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-290855.png,,0
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-291281.png,,0
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-291363.png,,0
Chase Bank,apwg451514/2022-06/2022-06-15/2022-06-15-291620.png,,Deletion
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-292093.png,,0
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-292199.png,,0
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-293046.png,,0
DHL,apwg451514/2022-06/2022-06-15/2022-06-15-293450.png,,Popup
Wells Fargo Bank,apwg451514/2022-06/2022-06-15/2022-06-15-294696.png,,0
Chase Bank,apwg451514/2022-06/2022-06-27/2022-06-27-364617.png,,Background
Chase Bank,apwg451514/2022-06/2022-06-17/2022-06-17-392609.png,,Deletion
Chase Bank,apwg451514/2022-06/2022-06-17/2022-06-17-393573.png,,Deletion
Wells Fargo Bank,apwg451514/2022-06/2022-06-17/2022-06-17-394312.png,,0
Facebook,apwg451514/2022-06/2022-06-29/2022-06-29-410815.png,,0
Chase Bank,apwg451514/2022-06/2022-06-29/2022-06-29-434491.png,,Background
Square Bank,apwg451514/2022-06/2022-06-29/2022-06-29-435928.png,,Division
Facebook,apwg451514/2022-06/2022-06-03/2022-06-03-457838.png,,Combination
Netflix,apwg451514/2022-06/2022-06-14/2022-06-14-475438.png,,Combination
DHL,apwg451514/2022-06/2022-06-14/2022-06-14-480520.png,,Popup
GoDaddy,apwg451514/2022-06/2022-06-19/2022-06-19-494485.png,,Background
Microsoft Bing,apwg451514/2022-06/2022-06-19/2022-06-19-494506.png,,Outdated
DHL,apwg451514/2022-06/2022-06-19/2022-06-19-498591.png,,Popup
DHL,apwg451514/2022-06/2022-06-19/2022-06-19-500677.png,,Popup
DHL,apwg451514/2022-06/2022-06-02/2022-06-02-502140.png,,Popup
Chase Bank,apwg451514/2022-06/2022-06-02/2022-06-02-502540.png,,Background
Chase Bank,apwg451514/2022-06/2022-06-28/2022-06-28-519775.png,,Background
Chase Bank,apwg451514/2022-06/2022-06-28/2022-06-28-540392.png,,Deletion
Microsoft 365,apwg451514/2022-06/2022-06-07/2022-06-07-552745.png,,Division
Facebook,apwg451514/2022-06/2022-06-07/2022-06-07-552998.png,,Deletion
Instagram,apwg451514/2022-06/2022-06-07/2022-06-07-553316.png,,Location
Facebook,apwg451514/2022-06/2022-06-07/2022-06-07-553499.png,,Combination
Facebook,apwg451514/2022-06/2022-06-06/2022-06-06-596396.png,,Combination
Chase Bank,apwg451514/2022-07/2022-07-13/2022-07-13-452.png,,Background
Chase Bank,apwg451514/2022-07/2022-07-15/2022-07-15-4791.png,,Background
Chase Bank,apwg451514/2022-07/2022-07-28/2022-07-28-7264.png,,Background
Chase Bank,apwg451514/2022-07/2022-07-28/2022-07-28-7693.png,,Background
Instagram,apwg451514/2022-07/2022-07-12/2022-07-12-13155.png,,Location
Wells Fargo Bank,apwg451514/2022-07/2022-07-18/2022-07-18-13700.png,,Deletion
Chase Bank,apwg451514/2022-07/2022-07-18/2022-07-18-14660.png,,Background
Wells Fargo Bank,apwg451514/2022-07/2022-07-23/2022-07-23-15564.png,,0
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-16683.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-16734.png,,Combination
Facebook,apwg451514/2022-07/2022-07-23/2022-07-23-17202.png,,0
Instagram,apwg451514/2022-07/2022-07-05/2022-07-05-18051.png,,Location
Netflix,apwg451514/2022-07/2022-07-06/2022-07-06-22092.png,,Background
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-22695.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-23562.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-24519.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-21/2022-07-21-24746.png,,Deletion
Wells Fargo Bank,apwg451514/2022-07/2022-07-25/2022-07-25-64591.png,,0
Chase Bank,apwg451514/2022-07/2022-07-25/2022-07-25-65449.png,,Background
Global Sources,apwg451514/2022-07/2022-07-19/2022-07-19-86384.png,,Division
Instagram,apwg451514/2022-07/2022-07-22/2022-07-22-87490.png,,Location
Instagram,apwg451514/2022-07/2022-07-22/2022-07-22-87592.png,,Location
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-87685.png,,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-87997.png,,0
Chase Bank,apwg451514/2022-07/2022-07-22/2022-07-22-88196.png,,Background
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88400.png,,0
Facebook,apwg451514/2022-07/2022-07-22/2022-07-22-88633.png,,0
Facebook,apwg451514/2022-07/2022-07-24/2022-07-24-96384.png,,0
Chase Bank,apwg451514/2022-07/2022-07-24/2022-07-24-97188.png,,Background
Chase Bank,apwg451514/2022-07/2022-07-04/2022-07-04-99198.png,,Background
Instagram,apwg451514/2022-07/2022-07-14/2022-07-14-110000.png,,Color
GoDaddy,apwg451514/2022-07/2022-07-14/2022-07-14-110136.png,,Background
Facebook,apwg451514/2022-07/2022-07-11/2022-07-11-110787.png,,Combination
Facebook,apwg451514/2022-07/2022-07-11/2022-07-11-111053.png,,Deletion
Wells Fargo Bank,apwg451514/2022-07/2022-07-20/2022-07-20-114101.png,,0
Wells Fargo Bank,apwg451514/2022-07/2022-07-26/2022-07-26-116492.png,,0
Netflix,apwg451514/2022-07/2022-07-02/2022-07-02-119087.png,,Background
Facebook,apwg451514/2022-07/2022-07-02/2022-07-02-119435.png,,0
Facebook,apwg451514/2022-07/2022-07-02/2022-07-02-119888.png,,0
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-120132.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-121629.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-121796.png,,Replacement
Chase Bank,apwg451514/2022-07/2022-07-08/2022-07-08-121914.png,,Background
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-122424.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-122740.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-123160.png,,Deletion
Facebook,apwg451514/2022-07/2022-07-08/2022-07-08-123316.png,,Deletion
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-4416.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-15/2022-08-15-5982.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-13497.png,,Deletion
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-30523.png,,Deletion
Facebook,apwg451514/2022-08/2022-08-05/2022-08-05-30737.png,,Deletion
Wells Fargo Bank,apwg451514/2022-08/2022-08-09/2022-08-09-33029.png,,0
Wells Fargo Bank,apwg451514/2022-08/2022-08-29/2022-08-29-45637.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48717.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48823.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-48938.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49099.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49466.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-49712.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-50378.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-51245.png,,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-51394.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-51660.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-53573.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-53702.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-53724.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-53806.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54090.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54286.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54302.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-17/2022-08-17-54651.png,,Combination
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-54743.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-17/2022-08-17-55372.png,,Outdated
GoDaddy,apwg451514/2022-08/2022-08-03/2022-08-03-63318.png,,Background
Orange,apwg451514/2022-08/2022-08-07/2022-08-07-70035.png,,0
Chase Bank,apwg451514/2022-08/2022-08-20/2022-08-20-73268.png,,Background
Wells Fargo Bank,apwg451514/2022-08/2022-08-20/2022-08-20-84303.png,,0
Chase Bank,apwg451514/2022-08/2022-08-20/2022-08-20-104575.png,,Background
DHL,apwg451514/2022-08/2022-08-14/2022-08-14-110659.png,,Popup
Microsoft Bing,apwg451514/2022-08/2022-08-14/2022-08-14-114169.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-13/2022-08-13-115899.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-13/2022-08-13-118075.png,,Outdated
Facebook,apwg451514/2022-08/2022-08-13/2022-08-13-119515.png,,Combination
Chase Bank,apwg451514/2022-08/2022-08-19/2022-08-19-122634.png,,Background
Wells Fargo Bank,apwg451514/2022-08/2022-08-26/2022-08-26-157314.png,,0
Wells Fargo Bank,apwg451514/2022-08/2022-08-21/2022-08-21-211513.png,,0
Wells Fargo Bank,apwg451514/2022-08/2022-08-30/2022-08-30-217321.png,,0
Netflix,apwg451514/2022-08/2022-08-25/2022-08-25-272637.png,,Background
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-297214.png,,Combination
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-302475.png,,Color
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-305807.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-306372.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-309416.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-311913.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-315517.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-22/2022-08-22-317681.png,,TextAsLogo
Wells Fargo Bank,apwg451514/2022-08/2022-08-24/2022-08-24-325404.png,,0
DHL,apwg451514/2022-08/2022-08-11/2022-08-11-370904.png,,Popup
Facebook,apwg451514/2022-08/2022-08-11/2022-08-11-372240.png,,Combination
Orange,apwg451514/2022-08/2022-08-18/2022-08-18-386642.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-387677.png,,Outdated
Wells Fargo Bank,apwg451514/2022-08/2022-08-18/2022-08-18-388014.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-388606.png,,Outdated
Wells Fargo Bank,apwg451514/2022-08/2022-08-18/2022-08-18-389518.png,,0
Wells Fargo Bank,apwg451514/2022-08/2022-08-18/2022-08-18-390729.png,,0
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-393478.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-394214.png,,Outdated
Wells Fargo Bank,apwg451514/2022-08/2022-08-18/2022-08-18-394314.png,,0
Orange,apwg451514/2022-08/2022-08-18/2022-08-18-394564.png,,0
Chase Bank,apwg451514/2022-08/2022-08-18/2022-08-18-394678.png,,Deletion
Chase Bank,apwg451514/2022-08/2022-08-18/2022-08-18-395514.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-18/2022-08-18-395699.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-397728.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-398594.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-399439.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-399611.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400167.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400278.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400384.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400451.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-400745.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-401908.png,,Outdated
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-402307.png,,Deletion
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-402595.png,,Deletion
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-402722.png,,Deletion
Microsoft Bing,apwg451514/2022-08/2022-08-16/2022-08-16-404535.png,,Deletion
DHL,apwg451514/2022-08/2022-08-10/2022-08-10-409891.png,,Popup
Facebook,apwg451514/2022-08/2022-08-01/2022-08-01-422609.png,,TextAsLogo
Facebook,apwg451514/2022-08/2022-08-01/2022-08-01-422805.png,,TextAsLogo
Orange,apwg451514/2022-08/2022-08-23/2022-08-23-428301.png,,0
Microsoft 365,apwg451514/2022-08/2022-08-23/2022-08-23-433382.png,,Division
Wells Fargo Bank,apwg451514/2022-08/2022-08-23/2022-08-23-440929.png,,0
Chase Bank,apwg451514/2022-08/2022-08-12/2022-08-12-471787.png,,Background
Facebook,apwg451514/2022-08/2022-08-08/2022-08-08-474929.png,,Deletion
Wells Fargo Bank,apwg451514/2022-09/2022-09-16/2022-09-16-8931.png,,0
Wells Fargo Bank,apwg451514/2022-09/2022-09-16/2022-09-16-9242.png,,0
Facebook,apwg451514/2022-09/2022-09-20/2022-09-20-53579.png,,Combination
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-58581.png,,Popup
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-66983.png,,Popup
DHL,apwg451514/2022-09/2022-09-15/2022-09-15-83640.png,,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-13/2022-09-13-86944.png,,Outdated
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-92942.png,,Deletion
Wells Fargo Bank,apwg451514/2022-09/2022-09-13/2022-09-13-93084.png,,0
DHL,apwg451514/2022-09/2022-09-13/2022-09-13-96979.png,,Popup
Instagram,apwg451514/2022-09/2022-09-19/2022-09-19-98356.png,,Combination
Instagram,apwg451514/2022-09/2022-09-09/2022-09-09-134420.png,,Location
Chase Bank,apwg451514/2022-09/2022-09-21/2022-09-21-139450.png,,Background
Wells Fargo Bank,apwg451514/2022-09/2022-09-02/2022-09-02-141532.png,,0
Netflix,apwg451514/2022-09/2022-09-02/2022-09-02-142160.png,,Background
Chase Bank,apwg451514/2022-09/2022-09-02/2022-09-02-142614.png,,Background
Chase Bank,apwg451514/2022-09/2022-09-02/2022-09-02-142719.png,,0
Chase Bank,apwg451514/2022-09/2022-09-02/2022-09-02-142840.png,,Background
Facebook,apwg451514/2022-09/2022-09-02/2022-09-02-143003.png,,0
DHL,apwg451514/2022-09/2022-09-18/2022-09-18-145998.png,,Popup
GoDaddy,apwg451514/2022-09/2022-09-10/2022-09-10-146762.png,,Background
Facebook,apwg451514/2022-09/2022-09-10/2022-09-10-147296.png,,0
Swisscom AG,apwg451514/2022-09/2022-09-10/2022-09-10-148391.png,,Deletion
Facebook,apwg451514/2022-09/2022-09-05/2022-09-05-154082.png,,0
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-155069.png,,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-14/2022-09-14-156823.png,,Outdated
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-158771.png,,Popup
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-161983.png,,Popup
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-163204.png,,0
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-165594.png,,0
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-166509.png,,0
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-166545.png,,0
Wells Fargo Bank,apwg451514/2022-09/2022-09-14/2022-09-14-168477.png,,0
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-170302.png,,Popup
DHL,apwg451514/2022-09/2022-09-14/2022-09-14-170984.png,,Popup
Wells Fargo Bank,apwg451514/2022-09/2022-09-22/2022-09-22-176958.png,,0
DHL,apwg451514/2022-09/2022-09-24/2022-09-24-179002.png,,Popup
Chase Bank,apwg451514/2022-09/2022-09-07/2022-09-07-202061.png,,Background
DHL,apwg451514/2022-09/2022-09-25/2022-09-25-213211.png,,Popup
AT&T,apwg451514/2022-09/2022-09-27/2022-09-27-228303.png,,0
Chase Bank,apwg451514/2022-09/2022-09-27/2022-09-27-232488.png,,Background
Chase Bank,apwg451514/2022-09/2022-09-27/2022-09-27-232941.png,,Background
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-236148.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-236209.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-236442.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-237494.png,,Outdated
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-238753.png,,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-238755.png,,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-239706.png,,Outdated
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-239719.png,,Popup
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-239977.png,,Popup
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-240528.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-241444.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-241713.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-241867.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-242635.png,,Outdated
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-245073.png,,Outdated
Wells Fargo Bank,apwg451514/2022-09/2022-09-12/2022-09-12-246645.png,,0
Microsoft Bing,apwg451514/2022-09/2022-09-12/2022-09-12-247030.png,,Outdated
DHL,apwg451514/2022-09/2022-09-12/2022-09-12-248818.png,,Popup
Wells Fargo Bank,apwg451514/2022-09/2022-09-12/2022-09-12-250589.png,,0
Instagram,apwg451514/2022-10/2022-10-03/2022-10-03-8343.png,,Location
Wells Fargo Bank,apwg451514/2022-10/2022-10-14/2022-10-14-161803.png,,0
Microsoft Bing,apwg451514/2022-10/2022-10-30/2022-10-30-165984.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-09/2022-10-09-174988.png,,Combination
Facebook,apwg451514/2022-10/2022-10-09/2022-10-09-196747.png,,Color
Facebook,apwg451514/2022-10/2022-10-11/2022-10-11-343540.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-11/2022-10-11-354396.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-11/2022-10-11-354982.png,,Deletion
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-444562.png,,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-446870.png,,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-29/2022-10-29-448965.png,,Outdated
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-451482.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-458309.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-466196.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-467906.png,,Deletion
Facebook,apwg451514/2022-10/2022-10-13/2022-10-13-475564.png,,Deletion
Orange,apwg451514/2022-10/2022-10-15/2022-10-15-495257.png,,0
Orange,apwg451514/2022-10/2022-10-15/2022-10-15-502019.png,,0
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-512564.png,,BrokenLogo
DHL,apwg451514/2022-10/2022-10-15/2022-10-15-526619.png,,Popup
Microsoft Bing,apwg451514/2022-10/2022-10-26/2022-10-26-532327.png,,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-28/2022-10-28-539083.png,,Deletion
Microsoft Bing,apwg451514/2022-10/2022-10-28/2022-10-28-539225.png,,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-28/2022-10-28-544716.png,,Outdated
Microsoft Bing,apwg451514/2022-10/2022-10-28/2022-10-28-547625.png,,Outdated
Facebook,apwg451514/2022-10/2022-10-10/2022-10-10-790565.png,,Color
Apple,apwg451514/2022-10/2022-10-21/2022-10-21-873119.png,,0
Facebook,apwg451514/2022-10/2022-10-12/2022-10-12-938086.png,,0
Facebook,apwg451514/2022-10/2022-10-12/2022-10-12-946900.png,,0
Chase Bank,apwg451514/2022-10/2022-10-05/2022-10-05-962380.png,,Background
