filename,manipulation,true_brand,pred_brand
2022-10_196747.png,Color,Facebook,
2022-10_343540.png,Deletion,Facebook,
2022-10_354396.png,Deletion,Facebook,
2022-10_354982.png,Deletion,Facebook,
2022-10_444562.png,Outdated,Microsoft Bing,
2022-10_446870.png,Outdated,Microsoft Bing,
2022-10_448965.png,Outdated,Microsoft Bing,
2022-10_451482.png,Deletion,Facebook,
2022-10_458309.png,Deletion,Facebook,
2022-10_466196.png,Deletion,Facebook,
2022-10_467906.png,Deletion,Facebook,
2022-10_475564.png,Deletion,Facebook,
2022-10_495257.png,0,Orange,
2022-10_502019.png,0,Orange,
2022-10_512564.png,BrokenLogo,DHL,
2022-10_526619.png,Popup,DHL,
2022-10_532327.png,Outdated,Microsoft Bing,
2022-10_539083.png,Deletion,Microsoft Bing,
2022-10_539225.png,Outdated,Microsoft Bing,
2022-10_544716.png,Outdated,Microsoft Bing,
2022-10_547625.png,Outdated,Microsoft Bing,
2022-10_790565.png,Color,Facebook,
2022-10_873119.png,0,Apple,
2022-10_938086.png,0,Facebook,
2022-10_946900.png,0,Facebook,
2022-10_962380.png,Background,Chase Bank,
2022-10_979260.png,Popup,DHL,
2022-10_1007628.png,0,Wells Fargo Bank,
2022-10_1032589.png,0,Orange,
2022-10_1068937.png,Combination,Facebook,
2022-10_1179448.png,Outdated,Facebook,
2022-10_1201836.png,0,Wells Fargo Bank,
2022-10_1208315.png,Location,AT&T,
2022-10_1250137.png,Location,Instagram,
2022-10_1250534.png,Deletion,Microsoft Bing,
2022-10_1253463.png,Outdated,Microsoft Bing,
2022-10_1254269.png,Deletion,Microsoft Bing,
2022-10_1256035.png,Deletion,Microsoft Bing,
2022-10_1256859.png,Outdated,Microsoft Bing,
2022-10_1259154.png,Outdated,Microsoft Bing,
2022-10_1275653.png,Outdated,Facebook,
2022-10_1331038.png,Deletion,Microsoft Bing,
2022-10_1331315.png,Outdated,Microsoft Bing,
2022-10_1333009.png,Deletion,Microsoft Bing,
2022-10_1337255.png,0,Wells Fargo Bank,
2022-11_7086.png,Combination,Facebook,
2022-11_18572.png,Outdated,Microsoft Bing,
2022-11_19797.png,0,Wells Fargo Bank,
2022-11_20114.png,0,Wells Fargo Bank,
2022-11_39619.png,Outdated,Microsoft Bing,
2022-11_41788.png,Deletion,Microsoft Bing,
2022-11_43152.png,Outdated,Microsoft Bing,
2022-11_68383.png,Outdated,Microsoft Bing,
2022-11_69752.png,Outdated,Microsoft Bing,
2022-11_88101.png,0,Facebook,
2022-11_109597.png,Outdated,Microsoft Bing,
2022-11_110272.png,Outdated,Microsoft Bing,
2022-11_122116.png,Location,AT&T,
2022-11_168017.png,Outdated,Microsoft Bing,
2022-11_183527.png,Division,Global Sources,
2022-11_193267.png,Font,Credit Suisse Group AG,
2022-11_193787.png,Font,Credit Suisse Group AG,
2022-11_197803.png,Font,Credit Suisse Group AG,
2022-11_200749.png,Outdated,Microsoft Bing,
2022-11_207522.png,Outdated,Microsoft Bing,
2022-11_211209.png,Outdated,Microsoft Bing,
2022-11_212155.png,Outdated,Microsoft Bing,
2022-11_262313.png,Combination,AT&T,
2022-12_615.png,0,Wells Fargo Bank,
2022-12_4342.png,Location,Instagram,
2022-12_4535.png,Deletion,Naver Corporation,
2022-12_4774.png,Outdated,Microsoft Bing,
2022-12_29082.png,TextAsLogo,Credit Agricole,
2022-12_47191.png,Outdated,Microsoft Bing,
2022-12_52868.png,Location,Instagram,
2022-12_56013.png,Deletion,Microsoft Bing,
2022-12_57621.png,Outdated,Microsoft Bing,
2022-12_57949.png,Deletion,Facebook,
2022-12_63473.png,Outdated,Microsoft Bing,
2022-12_66740.png,Outdated,Microsoft Bing,
2022-12_74804.png,Outdated,Microsoft Bing,
2022-12_89009.png,Location,Instagram,
2022-12_99910.png,Outdated,Microsoft Bing,
2022-12_100265.png,Outdated,Microsoft Bing,
2022-12_128403.png,Outdated,Microsoft Bing,
2022-12_129689.png,Font,Credit Suisse Group AG,
2022-12_131777.png,Font,Credit Suisse Group AG,
2022-12_136316.png,Outdated,Microsoft Bing,
2022-12_136496.png,Font,Credit Suisse Group AG,
2022-12_141367.png,Deletion,Microsoft Bing,
2022-12_143376.png,Outdated,Microsoft Bing,
2022-12_143891.png,Deletion,Microsoft Bing,
2022-12_184975.png,Outdated,Microsoft Bing,
2022-12_189876.png,Location,Instagram,
2022-12_190166.png,Outdated,Microsoft Bing,
2022-12_190336.png,Deletion,Microsoft Bing,
2022-12_204936.png,Location,Instagram,
2022-12_207997.png,Location,Instagram,
2022-12_210705.png,Combination,Facebook,
2022-12_221014.png,Outdated,Microsoft Bing,
2022-12_222948.png,Outdated,Microsoft Bing,
2022-12_232509.png,0,Orange,
2022-12_234303.png,0,Orange,
2022-12_234793.png,Outdated,Microsoft Bing,
2022-12_238388.png,0,Orange,
2022-12_240005.png,Outdated,Microsoft Bing,
2022-12_241180.png,Outdated,Microsoft Bing,
2022-12_256280.png,Outdated,Microsoft Bing,
2022-12_279567.png,Outdated,Microsoft Bing,
2022-12_283379.png,Outdated,Microsoft Bing,
2022-12_289250.png,Background,Instagram,
2022-12_289578.png,Deletion,Facebook,
2022-12_295442.png,Deletion,Facebook,
2022-12_297884.png,Background,GoDaddy,
2022-12_302847.png,Combination,Facebook,
2022-12_306026.png,AddTextClose,Societe Generale Group,
2022-12_360043.png,Outdated,Microsoft Bing,
2022-12_360242.png,Outdated,Microsoft Bing,
2022-12_362101.png,Outdated,Microsoft Bing,
2023-01_2181.png,0,Wells Fargo Bank,
2023-01_3801.png,0,Wells Fargo Bank,
2023-01_13890.png,0,Chase Bank,
2023-01_24632.png,0,Wells Fargo Bank,
2023-01_42303.png,0,Facebook,
2023-01_42684.png,0,Facebook,
2023-01_48038.png,0,Facebook,
2023-01_51140.png,0,Facebook,
2023-01_52635.png,Outdated,Microsoft Bing,
2023-01_64262.png,0,Wells Fargo Bank,
2023-01_73792.png,Combination,Facebook,
2023-01_77982.png,0,Apple,
2023-01_80159.png,0,Microsoft Bing,
2023-01_80975.png,Color,Yahoo,
2023-01_82084.png,0,Chase Bank,
2023-01_82642.png,Outdated,Microsoft Bing,
2023-01_87500.png,Outdated,Microsoft Bing,
2023-01_91980.png,0,Wells Fargo Bank,
2023-01_94867.png,0,Wells Fargo Bank,
2023-01_95233.png,Outdated,International Card Services,
2023-01_118961.png,Outdated,Microsoft Bing,
2023-01_126539.png,Outdated,Microsoft Bing,
2023-01_128751.png,Outdated,Microsoft Bing,
2023-01_131471.png,Outdated,Microsoft Bing,
2023-01_143445.png,Outdated,Microsoft Bing,
2023-01_143511.png,Outdated,Microsoft Bing,
2023-01_143624.png,Outdated,Microsoft Bing,
2023-01_154286.png,Outdated,Microsoft Bing,
2023-01_154715.png,Outdated,Microsoft Bing,
2023-01_157557.png,Outdated,Microsoft Bing,
2023-01_203258.png,AddTextClose,Internal Revenue Service,
2023-01_212984.png,0,Wells Fargo Bank,
2023-01_214690.png,Outdated,Microsoft Bing,
2023-01_224394.png,0,Wells Fargo Bank,
2023-01_242119.png,0,Wells Fargo Bank,
2023-01_242192.png,Background,Chase Bank,
2023-01_245273.png,Outdated,Microsoft Bing,
2023-01_247095.png,Outdated,Microsoft Bing,
2023-01_247322.png,Outdated,Microsoft Bing,
2023-01_247456.png,0,Wells Fargo Bank,
2023-01_248235.png,Outdated,Microsoft Bing,
2023-01_248654.png,0,Wells Fargo Bank,
2023-01_251895.png,0,Wells Fargo Bank,
2023-01_267008.png,0,Wells Fargo Bank,
2023-01_267880.png,Background,Chase Bank,
2023-01_272305.png,0,Wells Fargo Bank,
2023-01_279011.png,0,Wells Fargo Bank,
2023-01_280188.png,0,Wells Fargo Bank,
2023-02_3029.png,Deletion,Facebook,
2023-02_4536.png,Deletion,Facebook,
2023-02_6226.png,Deletion,Facebook,
2023-02_10033.png,Deletion,Instagram,
2023-02_10334.png,Location,Instagram,
2023-02_12895.png,Outdated,Microsoft Bing,
2023-02_13794.png,0,Facebook,
2023-02_14309.png,0,Facebook,
2023-02_14652.png,0,Microsoft Bing,
2023-02_16985.png,Outdated,Microsoft Bing,
2023-02_22227.png,0,Wells Fargo Bank,
2023-02_24010.png,Outdated,Microsoft Bing,
2023-02_24494.png,Outdated,Microsoft Bing,
2023-02_28439.png,Outdated,Microsoft Bing,
2023-02_31160.png,Outdated,Microsoft Bing,
2023-02_36075.png,Outdated,Microsoft Bing,
2023-02_46118.png,Location,Instagram,
2023-02_59786.png,Deletion,Facebook,
2023-02_62244.png,Outdated,Microsoft Bing,
2023-02_63125.png,Outdated,Microsoft Bing,
2023-02_69623.png,0,Facebook,
2023-02_83943.png,Background,GoDaddy,
2023-02_92234.png,Outdated,Microsoft Bing,
2023-02_99967.png,Deletion,Facebook,
2023-02_101611.png,Combination,Facebook,
2023-02_111012.png,0,Wells Fargo Bank,
2023-02_121565.png,Outdated,Microsoft Bing,
2023-02_131419.png,Outdated,Microsoft Bing,
2023-02_142987.png,Outdated,Microsoft Bing,
2023-02_143932.png,0,Facebook,
2023-02_145742.png,Outdated,Microsoft Bing,
2023-02_149368.png,0,Facebook,
2023-03_1236.png,Color,Facebook,
2023-03_1618.png,Color,Facebook,
2023-03_2795.png,Color,Facebook,
2023-03_5630.png,Color,Facebook,
2023-03_9580.png,Background,Instagram,
2023-03_10353.png,Combination,Facebook,
2023-03_11297.png,0,"Stripe, Inc.",
2023-03_13463.png,0,Microsoft Bing,
2023-03_31644.png,Color,Xfinity,
2023-04_15214.png,Background,Chase Bank,
2023-04_34731.png,Color,Swisscom AG,
2023-04_35134.png,Color,Facebook,
2023-04_36638.png,0,Facebook,
2023-04_46626.png,0,Facebook,
2023-04_47123.png,0,Facebook,
2023-04_54603.png,Color,Facebook,
2023-04_55959.png,0,Webmail,
2023-04_56100.png,Combination,Facebook,
2023-04_68232.png,Division,Square Bank,
2023-04_79689.png,Color,Facebook,
2023-04_80155.png,Color,Facebook,
2023-04_80442.png,0,Wells Fargo Bank,
2023-04_82033.png,Color,Facebook,
2023-05_4404.png,Outdated,"Rakuten Group, Inc.",
2023-05_5751.png,Color,Facebook,
2023-05_21747.png,0,Facebook,
2023-05_26035.png,0,Webmail,
2023-05_29649.png,Outdated,Apple,
2023-05_30247.png,Outdated,Apple,
2023-05_64287.png,Combination,Facebook,
2023-05_67347.png,Outdated,"Rakuten Group, Inc.",
2023-05_78183.png,0,Facebook,
2023-05_83558.png,Outdated,"Rakuten Group, Inc.",
2023-05_83906.png,Outdated,"Rakuten Group, Inc.",
2023-05_88558.png,Outdated,"Rakuten Group, Inc.",
2023-05_90610.png,Background,Netflix,
2023-05_92554.png,Outdated,Xfinity,
2023-05_107737.png,0,Facebook,
2023-05_108553.png,0,Facebook,
2023-05_108574.png,0,Facebook,
2023-05_108635.png,0,Facebook,
2023-05_110862.png,0,Facebook,
2023-05_110932.png,0,Facebook,
2023-05_111021.png,0,Facebook,
2023-05_111560.png,0,Facebook,
2023-06_46280.png,0,Facebook,
2023-06_50370.png,TextAsLogo,Facebook,
2023-06_50395.png,Font,Instagram,
2023-06_66816.png,Color,Facebook,
2023-06_68934.png,AddText,Facebook,
2023-06_69851.png,AddText,Facebook,
2023-06_87689.png,0,Facebook,
2023-06_91838.png,0,Facebook,
2023-06_93498.png,0,Facebook,
2023-06_97116.png,TextAsLogo,Facebook,
2023-06_120734.png,0,Facebook,
2023-06_120747.png,0,Facebook,
2023-06_126582.png,0,Orange,
2023-06_130026.png,Color,Facebook,
2023-06_130461.png,TextAsLogo,Facebook,
2023-06_133343.png,0,Facebook,
2023-06_136219.png,AddText,Facebook,
2023-06_136983.png,AddText,Facebook,
2023-06_136998.png,AddText,Facebook,
2023-06_171314.png,Deletion,Facebook,
2023-06_172212.png,Color,Facebook,
2023-06_187026.png,Deletion,Naver Corporation,
2023-06_187574.png,Deletion,Naver Corporation,
2023-07_4904.png,Deletion,Facebook,
2023-07_6005.png,Color,Facebook,
2023-07_9960.png,Color,Facebook,
2023-07_10268.png,Deletion,Facebook,
2023-07_16059.png,Deletion,Facebook,
2023-07_16187.png,Deletion,Facebook,
2023-07_22423.png,Case,Facebook,
2023-07_22519.png,Case,Facebook,
2023-07_22521.png,Case,Facebook,
2023-07_22626.png,Case,Facebook,
2023-07_22628.png,Shape,Facebook,
2023-07_23058.png,Case,Facebook,
2023-07_23203.png,Case,Facebook,
2023-07_23204.png,Case,Facebook,
2023-07_23911.png,Case,Facebook,
2023-07_24414.png,Case,Facebook,
2023-07_25132.png,Case,Facebook,
2023-07_25209.png,Case,Facebook,
2023-07_25877.png,Case,Facebook,
2023-07_26359.png,Case,Facebook,
2023-07_26829.png,Case,Facebook,
2023-07_27708.png,Case,Facebook,
2023-07_27965.png,Case,Facebook,
2023-07_28998.png,Case,Facebook,
2023-07_29132.png,Case,Facebook,
2023-07_29544.png,Case,Facebook,
2023-07_30345.png,Case,Facebook,
2023-07_30607.png,Case,Facebook,
2023-07_31130.png,Case,Facebook,
2023-07_31404.png,Case,Facebook,
2023-07_31449.png,Case,Facebook,
2023-07_31890.png,Case,Facebook,
2023-07_32846.png,Case,Facebook,
2023-07_33174.png,Case,Facebook,
2023-07_33818.png,Case,Facebook,
2023-07_36645.png,0,Facebook,
2023-07_37946.png,AddText,Facebook,
2023-07_38001.png,AddText,Facebook,
2023-07_38789.png,AddText,Facebook,
2023-07_38973.png,AddText,Facebook,
2023-07_40172.png,AddText,Facebook,
2023-07_40765.png,AddText,Facebook,
2023-07_41296.png,AddText,Facebook,
2023-07_42258.png,AddText,Facebook,
2023-07_45395.png,Color,Facebook,
2023-07_45616.png,Color,Facebook,
2023-07_46810.png,Color,Facebook,
2023-07_49721.png,Shape,Facebook,
2023-07_50980.png,Shape,Facebook,
2023-07_52858.png,Shape,Facebook,
2023-07_53254.png,Shape,Facebook,
2023-07_54909.png,Combination,Facebook,
2023-07_55077.png,Shape,Facebook,
2023-07_56740.png,Shape,Facebook,
2023-07_58026.png,Color,Facebook,
2023-07_60434.png,Deletion,Facebook,
2023-07_65666.png,0,Facebook,
2023-07_69502.png,Shape,Facebook,
2023-07_71836.png,Shape,Facebook,
2023-07_72054.png,Color,Facebook,
2023-07_72782.png,Shape,Facebook,
2023-07_72805.png,Color,Facebook,
2023-07_73016.png,Color,Facebook,
2023-07_73666.png,Color,Facebook,
2023-07_74071.png,Deletion,Facebook,
2023-07_74464.png,Deletion,Facebook,
2023-07_77465.png,Color,Facebook,
2023-07_78098.png,Color,Facebook,
2023-07_78317.png,Color,Facebook,
2023-07_78333.png,0,Facebook,
2023-07_79095.png,Color,Facebook,
2023-07_81038.png,Color,Facebook,
2023-07_81294.png,Color,Facebook,
2023-07_82687.png,Deletion,Facebook,
2023-07_84594.png,Color,Swisscom AG,
2023-07_86281.png,Case,Facebook,
2023-07_86932.png,Case,Facebook,
2023-07_87446.png,Case,Facebook,
2023-07_88802.png,Case,Facebook,
2023-07_89612.png,Shape,Facebook,
2023-07_90187.png,Shape,Facebook,
2023-07_90473.png,Shape,Facebook,
2023-07_91189.png,Shape,Facebook,
2023-07_93184.png,0,Facebook,
2023-07_93372.png,Shape,Facebook,
2023-07_93415.png,Shape,Facebook,
2023-07_107339.png,0,Facebook,
2023-07_111219.png,Combination,Facebook,
