scr_path,true_brand,pred_brand,pred_score,pred_target_list,pred_score_list
apwg_sample_4190/2022-03/2022-03-28/2022-03-28-66971.png,E-Mail Provider,qnb,0.9393368479507593,"['qnb', 'BT Group plc', 'BT Group plc', 'la_banque_postale', 'TradeKey']","[0.9393368479507593, 0.9391369822794872, 0.938182411032475, 0.9381613781668925, 0.9379975856003231]"
apwg_sample_4190/2022-08/2022-08-12/2022-08-12-471445.png,International Card Services,smiles,0.9318209193014105,"['smiles', 'Alibaba', 'mbank', 'shoptet', 'GoDaddy']","[0.9318209193014105, 0.9301109338407341, 0.9289272355260392, 0.9278497683224397, 0.9273577339326743]"
apwg_sample_4190/2021-10/2021-10-30/2021-10-30-134149.png,Wells Fargo Bank,Navy Federal Credit Union,0.9422456916197121,"['Navy Federal Credit Union', 'grupo_bancolombia', 'summit_bank', 'htb', 'Microsoft OneDrive']","[0.9422456916197121, 0.9412694455581242, 0.9355229827784666, 0.934562044722748, 0.934221178989638]"
apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49419.png,Lufthansa,"Airbnb, Inc",0.9532922720150976,"['Airbnb, Inc', 'Alibaba', 'Alibaba', 'Airbnb, Inc', 'Airbnb, Inc']","[0.9532922720150976, 0.9528751894391243, 0.9528751894391243, 0.9510082075586413, 0.9498274805040412]"
apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49500.png,DenizBank,Capitec Bank Limited,0.9525316752998971,"['Capitec Bank Limited', 'la_banque_postale', 'la_banque_postale', 'United Services Automobile Association', 'wp60']","[0.9525316752998971, 0.9429792331212897, 0.9429792331212897, 0.939816027132867, 0.9378157643103747]"
apwg_sample_4190/2021-09/2021-09-23/2021-09-23-20084.png,Wells Fargo Bank,Sparkasse Bank,0.9323705934087577,"['Sparkasse Bank', 'grupo_bancolombia', 'grupo_bancolombia', 'Canadian Imperial Bank of Commerce', 'summit_bank']","[0.9323705934087577, 0.932317395820057, 0.9319757025689769, 0.93167464331679, 0.9314034551755391]"
apwg_sample_4190/2023-03/2023-03-07/2023-03-07-17574.png,Microsoft,Banca Sella,0.9207099554557778,"['Banca Sella', 'Government of Canada', 'Daum', 'eBay', 'eBay']","[0.9207099554557778, 0.919506706828237, 0.9192762996748014, 0.9190295214475761, 0.9190295214475761]"
apwg_sample_4190/2023-01/2023-01-17/2023-01-17-235636.png,HSBC,fsnb,0.9366269837551442,"['fsnb', 'Commonwealth Bank of Australia', 'sharp', 'fsnb', 'momentum_office_design']","[0.9366269837551442, 0.9341194327296675, 0.9292728704639852, 0.9267733871850381, 0.9265977847903875]"
apwg_sample_4190/2022-09/2022-09-30/2022-09-30-31625.png,Facebook,ieee,0.9242559035447374,"['ieee', 'ieee', 'Bank of Montreal', 'Bank of Montreal', 'First Investment Bank']","[0.9242559035447374, 0.9242559035447374, 0.9233773728254298, 0.9228858883037862, 0.9211395470301428]"
apwg_sample_4190/2021-12/2021-12-08/2021-12-08-38501.png,Deutsche Post,Bankia,0.9106199022416148,"['Bankia', 'SunTrust Bank', 'DHL', 'Orange', 'Sparkasse Bank']","[0.9106199022416148, 0.9095847154139163, 0.9086485753832928, 0.908078725880736, 0.9066008937997965]"
apwg_sample_4190/2022-04/2022-04-05/2022-04-05-64863.png,Netflix,Netflix,0.9386147448175266,"['Netflix', 'blizzard', 'Netflix', 'Steam', 'RuneScape']","[0.9386147448175266, 0.9326157785419762, 0.9312022595669782, 0.9282379193495128, 0.9278740382359925]"
apwg_sample_4190/2021-08/2021-08-13/2021-08-13-48902.png,Microsoft,Microsoft OneDrive,0.9503777905760257,"['Microsoft OneDrive', 'Microsoft OneDrive', 'Microsoft OneDrive', 'Office365', 'Microsoft OneDrive']","[0.9503777905760257, 0.9502285936631599, 0.9492870615452128, 0.9437072261853587, 0.9361045873360124]"
apwg_sample_4190/2021-12/2021-12-14/2021-12-14-3146.png,Microsoft,"Twitter, Inc",0.9369486812953844,"['Twitter, Inc', 'Microsoft OneDrive', 'Twitter, Inc', 'Twitter, Inc', 'Twitter, Inc']","[0.9369486812953844, 0.9350263330680657, 0.934728127565268, 0.9321572327578008, 0.9318873528292626]"
apwg_sample_4190/2021-11/2021-11-01/2021-11-01-112587.png,Microsoft,,0,[],[]
apwg_sample_4190/2022-02/2022-02-05/2022-02-05-9915.png,Roundcube,TradeKey,0.9468455747415889,"['TradeKey', 'BT Group plc', 'Chase Personal Banking', 'Amazon', 'htb']","[0.9468455747415889, 0.9440018436042168, 0.9392624898089822, 0.93912416375622, 0.9376878356543648]"
apwg_sample_4190/2021-08/2021-08-26/2021-08-26-52304.png,Wells Fargo Bank,Alibaba,0.9213880216896521,"['Alibaba', 'Sparkasse Bank', 'Deutsche Telekom', 'Sparkasse Bank', 'NedBank Limited']","[0.9213880216896521, 0.921004838560792, 0.9206329670003304, 0.9205262857144932, 0.9205017719939099]"
apwg_sample_4190/2022-05/2022-05-08/2022-05-08-24551.png,Wells Fargo Bank,Absa Group,0.9356823852465975,"['Absa Group', 'Absa Group', 'Absa Group', 'Absa Group', 'Canadian Imperial Bank of Commerce']","[0.9356823852465975, 0.930636268327059, 0.9270522187249545, 0.9257319005303036, 0.9249814979964476]"
apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91909.png,Wells Fargo Bank,Frontier Communications,0.9356612433614308,"['Frontier Communications', 'timeweb', 'Wells Fargo & Company', 'Wells Fargo & Company', 'Canadian Imperial Bank of Commerce']","[0.9356612433614308, 0.9320984238735129, 0.931443863401221, 0.931443863401221, 0.9313868883828401]"
apwg_sample_4190/2021-10/2021-10-21/2021-10-21-183735.png,Wells Fargo Bank,Wells Fargo & Company,0.958382856914916,"['Wells Fargo & Company', 'htb', 'Wells Fargo & Company', 'Wells Fargo & Company', 'htb']","[0.958382856914916, 0.9551795255320447, 0.9550551263989817, 0.9550326951717207, 0.9491236787284618]"
apwg_sample_4190/2021-09/2021-09-16/2021-09-16-2091.png,BDO Unibank,MWeb,0.9244155785410224,"['MWeb', 'taxact', 'Allegro', 'BB&T Corporation', 'ameli_fr']","[0.9244155785410224, 0.9234486454663482, 0.9225516833707661, 0.9205507266287234, 0.9192007249667487]"
apwg_sample_4190/2022-07/2022-07-26/2022-07-26-114760.png,LinkedIn,Stripe,0.9559973250303119,"['Stripe', 'Stripe', 'Stripe', '1&1 Ionos', 'LinkedIn Corporation']","[0.9559973250303119, 0.9559973250303119, 0.9559973250303119, 0.9500996324364612, 0.9484925187586093]"
apwg_sample_4190/2022-02/2022-02-03/2022-02-03-35360.png,Microsoft,PayPal,0.9384528294587239,"['PayPal', 'eBay', 'CaixaBank', 'CaixaBank', 'American Express']","[0.9384528294587239, 0.9353282950458808, 0.9343315400343517, 0.9343315400343517, 0.9339250057291177]"
apwg_sample_4190/2021-09/2021-09-21/2021-09-21-26.png,Sparkasse,IBC Bank,0.9323758141791851,"['IBC Bank', 'snapchat', 'arnet_tech', 'Absa Group', 'eBay']","[0.9323758141791851, 0.9316965424776017, 0.9307463503964387, 0.9306091094890645, 0.9303219411528905]"
apwg_sample_4190/2021-10/2021-10-06/2021-10-06-225713.png,Wells Fargo Bank,grupo_bancolombia,0.9389154449658527,"['grupo_bancolombia', 'smiles', 'Alibaba', 'fnac', 'Sparkasse Bank']","[0.9389154449658527, 0.9359300001674206, 0.934248783464754, 0.9336379624408129, 0.9330895877685339]"
apwg_sample_4190/2021-09/2021-09-19/2021-09-19-35818.png,BMO Bank,Facebook,0.9524730229159459,"['Facebook', 'Facebook', 'Bank of Montreal', 'Bank of Montreal', 'Microsoft OneDrive']","[0.9524730229159459, 0.9491607684061495, 0.945488011663542, 0.943865278095586, 0.9437780425333699]"
apwg_sample_4190/2022-06/2022-06-28/2022-06-28-542931.png,Instagram,Monmouth Telecom,0.9419545368562077,"['Monmouth Telecom', 'Apple', 'Stripe', 'Stripe', 'Stripe']","[0.9419545368562077, 0.941523378198682, 0.9399995283908756, 0.9399995283908756, 0.9399995283908756]"
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-102229.png,Wells Fargo Bank,capital_one,0.9252871309562402,"['capital_one', 'Juno Online Services', 'Apple', 'grupo_bancolombia', 'Apple']","[0.9252871309562402, 0.9219322564576197, 0.9218216536469084, 0.9187111695815291, 0.918298811390603]"
apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21595.png,Microsoft,Allegro,0.9316765346289902,"['Allegro', 'Scotiabank', 'Allegro', 'sunrise', 'Bank of America']","[0.9316765346289902, 0.9300137615890962, 0.9263041355436579, 0.9248479718171516, 0.9229785823784257]"
apwg_sample_4190/2021-09/2021-09-14/2021-09-14-21771.png,Orange,Orange,0.9460558599239073,"['Orange', 'Orange', 'Orange', 'Orange', 'Orange']","[0.9460558599239073, 0.9391619656843999, 0.9391567071119611, 0.9276848678987496, 0.9276688827162077]"
apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22415.png,LCL,"Airbnb, Inc",0.9369966166072442,"['Airbnb, Inc', 'db', 'paschoalotto', 'Cox Communications', 'crate_and_barrel']","[0.9369966166072442, 0.9308346195696132, 0.9277185376835804, 0.9260222233947953, 0.9252093612905637]"
apwg_sample_4190/2021-11/2021-11-09/2021-11-09-158965.png,Microsoft,eBay,0.9257654427520248,"['eBay', 'Wells Fargo & Company', 'PayPal', 'youtube', 'sicil_shop']","[0.9257654427520248, 0.9230469990390977, 0.9229813864150778, 0.9214738229763316, 0.9204858413819712]"
apwg_sample_4190/2021-11/2021-11-15/2021-11-15-184443.png,Credit Agricole,barclays,0.9339349746135693,"['barclays', 'fsnb', 'banco_de_occidente', 'American Express', 'Bank of Montreal']","[0.9339349746135693, 0.9325289073143033, 0.9314854958681614, 0.9307833718538115, 0.9299737043323376]"
apwg_sample_4190/2022-05/2022-05-04/2022-05-04-37267.png,Vietcombank,ocn,0.9268916238359388,"['ocn', 'Daum', 'Daum', 'Daum', 'cetelem']","[0.9268916238359388, 0.9259181895219831, 0.9229799595266148, 0.9229766449017809, 0.9214990228511724]"
apwg_sample_4190/2022-02/2022-02-23/2022-02-23-6284.png,Facebook,eBay,0.9291953410683285,"['eBay', 'Webmail Provider', 'Amazon', 'Amazon', 'Juno Online Services']","[0.9291953410683285, 0.9291647437057364, 0.9283958305273369, 0.9283958305273369, 0.9282002254900896]"
apwg_sample_4190/2021-10/2021-10-14/2021-10-14-78924.png,Netflix,Netflix,0.9510219674289977,"['Netflix', 'Netflix', 'Netflix', 'Netflix', 'RuneScape']","[0.9510219674289977, 0.9494475863771786, 0.9415832138178556, 0.9386099314707647, 0.9272915505184515]"
apwg_sample_4190/2021-11/2021-11-10/2021-11-10-98853.png,Outlook,,0,[],[]
apwg_sample_4190/2021-11/2021-11-18/2021-11-18-91777.png,Credit Agricole,fsnb,0.9357958361716707,"['fsnb', 'Microsoft OneDrive', 'Government of Canada', 'Bank of Montreal', 'TD Bank Group']","[0.9357958361716707, 0.9354089252408085, 0.9345895013274654, 0.9342216836640729, 0.9322889769145597]"
apwg_sample_4190/2021-10/2021-10-18/2021-10-18-105414.png,Wells Fargo Bank,DHL,0.9416154494125555,"['DHL', 'Amazon', 'Amazon', 'DHL', 'Apple']","[0.9416154494125555, 0.9382725905035787, 0.9382725905035787, 0.9371549647743884, 0.9349275561251206]"
apwg_sample_4190/2022-06/2022-06-09/2022-06-09-573361.png,Google,Daum,0.9441410055495999,"['Daum', 'Webmail Provider', 'eBay', 'Daum', 'Standard Chartered Bank']","[0.9441410055495999, 0.9371627637901123, 0.93352932153005, 0.9305774314382101, 0.9300141441308649]"
apwg_sample_4190/2022-03/2022-03-29/2022-03-29-274.png,Microsoft,Credit Suisse AG,0.9217776515844274,"['Credit Suisse AG', 'Microsoft OneDrive', 'Bank of Montreal', 'walmart', 'Bank of Montreal']","[0.9217776515844274, 0.9209510293539663, 0.9205258345161275, 0.9202709509502182, 0.9185192360467387]"
apwg_sample_4190/2021-09/2021-09-17/2021-09-17-11918.png,Piraeus Bank,postbank,0.9174829958171393,"['postbank', 'Airbnb, Inc', 'Itau Unibanco S.A', 'DHL', 'fnac']","[0.9174829958171393, 0.9157292153994476, 0.9150509273950371, 0.9128921742385977, 0.9124719627731699]"
apwg_sample_4190/2021-09/2021-09-20/2021-09-20-18858.png,Sumitomo Mitsui Banking Corporation,Capitec Bank Limited,0.9534963633306064,"['Capitec Bank Limited', 'test_rite', 'Banco de Cordoba', 'momentum_office_design', 'barclays']","[0.9534963633306064, 0.9470227603904614, 0.945098467468142, 0.9433996126906959, 0.9431793787651538]"
apwg_sample_4190/2023-07/2023-07-11/2023-07-11-118141.png,Microsoft,bcp,0.941710249526494,"['bcp', 'momentum_office_design', 'lcl', 'la_banque_postale', 'Twitter, Inc']","[0.941710249526494, 0.9367990743148218, 0.9364363989662948, 0.9363122171395878, 0.9359084075684291]"
apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178179.png,BBVA Mexico,Capitec Bank Limited,0.953595822401145,"['Capitec Bank Limited', 'Banco de Cordoba', 'momentum_office_design', 'barclays', 'db']","[0.953595822401145, 0.9463423615522669, 0.9456152741698824, 0.9451546473291114, 0.9448501601540552]"
apwg_sample_4190/2022-04/2022-04-15/2022-04-15-526929.png,Sparkasse,Sparkasse Bank,0.9295841684751384,"['Sparkasse Bank', 'Canadian Imperial Bank of Commerce', 'Canadian Imperial Bank of Commerce', 'Alibaba', 'Alibaba']","[0.9295841684751384, 0.9261103746792199, 0.9261103746792199, 0.9260837277074957, 0.9247134676352362]"
apwg_sample_4190/2023-01/2023-01-17/2023-01-17-237443.png,Facebook,Chase Personal Banking,0.9424443112230302,"['Chase Personal Banking', 'Twitter, Inc', 'banco_de_occidente', 'Bank of Montreal', 'Facebook']","[0.9424443112230302, 0.9336298541832071, 0.9322183930909373, 0.9317098719653281, 0.9308842488737556]"
apwg_sample_4190/2021-09/2021-09-16/2021-09-16-1095.png,Google,Standard Chartered Bank,0.9426697642246851,"['Standard Chartered Bank', 'Daum', 'Webmail Provider', 'Daum', 'SunTrust Bank']","[0.9426697642246851, 0.9411397007002493, 0.9400895887263824, 0.9381320885890525, 0.9374791986775372]"
apwg_sample_4190/2022-07/2022-07-06/2022-07-06-21018.png,Outlook,Amazon,0.9408556415505253,"['Amazon', 'DHL', 'Amazon', 'mbank', 'Amazon']","[0.9408556415505253, 0.9401238960730206, 0.9383666872280233, 0.937885253258145, 0.9378361434817467]"
apwg_sample_4190/2022-02/2022-02-10/2022-02-10-27824.png,Chronopost International,smartsheet,0.9347976498421039,"['smartsheet', 'Swisscom IT Services AG', 'IRS', 'grupo_bancolombia', 'IRS']","[0.9347976498421039, 0.9281154090675434, 0.9262483193464144, 0.9257477819633306, 0.9249015213373435]"
apwg_sample_4190/2023-05/2023-05-25/2023-05-25-49414.png,Wells Fargo Bank,Absa Group,0.9334527786422017,"['Absa Group', 'Absa Group', 'Netflix', 'Sparkasse Bank', 'Sparkasse Bank']","[0.9334527786422017, 0.9321432009114681, 0.930751120465879, 0.9282482195134374, 0.9282482195134374]"
apwg_sample_4190/2021-09/2021-09-15/2021-09-15-27717.png,GOV.UK,gov_uk,0.9387810859350846,"['gov_uk', 'American Express', 'NedBank Limited', 'Government of Canada', '1&1 Ionos']","[0.9387810859350846, 0.9387026343947574, 0.9383493625883901, 0.9379383965393081, 0.9374304044069086]"
apwg_sample_4190/2021-09/2021-09-18/2021-09-18-10665.png,E-Mail Provider,MyEtherWallet,0.9478520470749241,"['MyEtherWallet', 'Apple', 'Bank of Montreal', 'LinkedIn Corporation', 'Capitec Bank Limited']","[0.9478520470749241, 0.9452977716282857, 0.9442520832650256, 0.9430516703204913, 0.9429868660635358]"
apwg_sample_4190/2022-10/2022-10-17/2022-10-17-655506.png,E-Mail Provider,,0,[],[]
apwg_sample_4190/2022-08/2022-08-02/2022-08-02-42409.png,E-Mail Provider,ieee,0.9390981867174768,"['ieee', 'Bank of The Bahamas Limited', 'Bank of Montreal', 'Bank of Montreal', 'Bank of Montreal']","[0.9390981867174768, 0.9390842069648038, 0.9387967489736547, 0.9353641760045094, 0.9351214388033713]"
apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12870.png,Outlook,Bank of Montreal,0.9393817269754854,"['Bank of Montreal', 'Bank of Montreal', 'Bank of Montreal', 'Bank of Montreal', 'Bank of New Zealand']","[0.9393817269754854, 0.9393817269754854, 0.9393817269754854, 0.9375232407596501, 0.9355685787484171]"
apwg_sample_4190/2021-11/2021-11-24/2021-11-24-1395.png,PayPal,,0,[],[]
apwg_sample_4190/2021-12/2021-12-18/2021-12-18-33971.png,Orange,Orange,0.9360942875655817,"['Orange', 'infinisource', 'infinisource', 'Orange', 'Orange']","[0.9360942875655817, 0.934392700947357, 0.934392700947357, 0.9334788896682262, 0.9334731102017954]"
apwg_sample_4190/2022-06/2022-06-15/2022-06-15-291069.png,Microsoft,xtrix_tv,0.9301164106304981,"['xtrix_tv', 'PayPal', 'LinkedIn Corporation', 'LinkedIn Corporation', 'mbank']","[0.9301164106304981, 0.928006000653565, 0.9278707335844552, 0.9278133614145666, 0.9269598172920562]"
apwg_sample_4190/2022-05/2022-05-10/2022-05-10-76449.png,Amazon,cloudconvert,0.9342676857041838,"['cloudconvert', 'cloudconvert', 'grupo_bancolombia', 'grupo_bancolombia', 'Commonwealth Bank of Australia']","[0.9342676857041838, 0.9331107032976452, 0.9317198829159078, 0.9317198829159078, 0.9296691222534391]"
apwg_sample_4190/2022-01/2022-01-26/2022-01-26-26931.png,Microsoft,Cembra Money Bank AG,0.9373048515015747,"['Cembra Money Bank AG', 'knab', 'barclays', 'TradeKey', 'la_banque_postale']","[0.9373048515015747, 0.9359495490690287, 0.9329163280695374, 0.9327058158998268, 0.9321940919946233]"
apwg_sample_4190/2023-06/2023-06-09/2023-06-09-56097.png,Microsoft,ocn,0.9355771023033458,"['ocn', 'RBC Royal Bank', 'banco_de_occidente', 'RBC Royal Bank', 'IRS']","[0.9355771023033458, 0.9345742984562994, 0.933690658586122, 0.9332130926253231, 0.9314453789883691]"
apwg_sample_4190/2021-09/2021-09-30/2021-09-30-32474.png,E-Mail Provider,1&1 Ionos,0.9346826972306566,"['1&1 Ionos', '1&1 Ionos', '1&1 Ionos', 'erste', '1&1 Ionos']","[0.9346826972306566, 0.9346826972306566, 0.9321773655297235, 0.9297634649989706, 0.9287941707420295]"
apwg_sample_4190/2021-10/2021-10-22/2021-10-22-62855.png,Alaska USA Federal Credit Union,SunTrust Bank,0.9373118740441093,"['SunTrust Bank', 'SunTrust Bank', 'Facebook', 'NedBank Limited', 'Lloyds TSB Group']","[0.9373118740441093, 0.9304082731319139, 0.9287487839140951, 0.9267333317718189, 0.9250903173901174]"
apwg_sample_4190/2021-10/2021-10-15/2021-10-15-210204.png,Microsoft,Swisscom IT Services AG,0.9252903588178503,"['Swisscom IT Services AG', 'Swisscom IT Services AG', 'Swisscom IT Services AG', 'Swisscom IT Services AG', 'Swisscom IT Services AG']","[0.9252903588178503, 0.9252551440907293, 0.9249959053758359, 0.9249959053758359, 0.924960690648715]"
apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6055.png,Credit Agricole,walmart,0.9375127152375007,"['walmart', 'walmart', 'fsnb', 'Government of Canada', 'banco_de_occidente']","[0.9375127152375007, 0.9352055136883465, 0.9319123315251796, 0.9311432819060963, 0.9309777654210933]"
apwg_sample_4190/2021-09/2021-09-25/2021-09-25-31718.png,Chase Bank,otrs,0.9425498241473076,"['otrs', 'Alibaba', 'bradesco', 'Amazon', 'Alibaba']","[0.9425498241473076, 0.9416745412503109, 0.9411959158468721, 0.9406539213507707, 0.9404882913287627]"
apwg_sample_4190/2021-09/2021-09-29/2021-09-29-7281.png,Wells Fargo Bank,Canadian Imperial Bank of Commerce,0.929686966177579,"['Canadian Imperial Bank of Commerce', 'Wells Fargo & Company', 'Wells Fargo & Company', 'smiles', 'Microsoft OneDrive']","[0.929686966177579, 0.9262754372670411, 0.9262754372670411, 0.9254434221651183, 0.9252178330268372]"
apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2340.png,Booking,db,0.93190830577305,"['db', 'netsons', '1&1 Ionos', 'Microsoft OneDrive', '1&1 Ionos']","[0.93190830577305, 0.9277318107243688, 0.9276222094102381, 0.9271960729854638, 0.9265888848916196]"
apwg_sample_4190/2022-02/2022-02-07/2022-02-07-5372.png,iCloud,Capitec Bank Limited,0.9604581293679136,"['Capitec Bank Limited', 'db', 'la_banque_postale', 'la_banque_postale', 'Airbnb, Inc']","[0.9604581293679136, 0.9499329257905945, 0.9496419757464147, 0.9496419757464147, 0.9455519829708026]"
apwg_sample_4190/2021-11/2021-11-02/2021-11-02-32748.png,Citibank,ms_skype,0.9405331643672574,"['ms_skype', 'Microsoft OneDrive', 'Microsoft OneDrive', 'ms_skype', 'ieee']","[0.9405331643672574, 0.9286098030790556, 0.9257254014252895, 0.9247772056431741, 0.9223596464099839]"
apwg_sample_4190/2022-02/2022-02-22/2022-02-22-30819.png,Adobe,TradeKey,0.9434515966414594,"['TradeKey', 'Etisalat', 'latam', 'latam', 'otrs']","[0.9434515966414594, 0.9368872701485177, 0.9368059725856378, 0.9368059725856378, 0.9359259502096353]"
apwg_sample_4190/2021-10/2021-10-07/2021-10-07-59527.png,DHL,banco_inter,0.9259970433306307,"['banco_inter', 'grupo_bancolombia', 'grupo_bancolombia', 'fnac', 'Alibaba']","[0.9259970433306307, 0.9236263286394502, 0.9236263286394502, 0.9216891642540197, 0.9173746313945708]"
apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180750.png,Cardano,,0,[],[]
apwg_sample_4190/2022-01/2022-01-18/2022-01-18-39824.png,Outlook,,0,[],[]
apwg_sample_4190/2021-09/2021-09-29/2021-09-29-6324.png,Huntington Bank,La Poste,0.9351838048597083,"['La Poste', 'Cairo Amman Bank', 'walmart', 'ziggo', 'American Express']","[0.9351838048597083, 0.9313645447116923, 0.9289371020189896, 0.9266499420809238, 0.9263821893434064]"
apwg_sample_4190/2023-07/2023-07-31/2023-07-31-10457.png,Microsoft,bradesco,0.9214483647252495,"['bradesco', 'dkb', 'grupo_bancolombia', 'Government of Canada', 'American Express']","[0.9214483647252495, 0.9198202809303438, 0.918994431634713, 0.9187886326567777, 0.9178106400720175]"
apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4054.png,Apple,Apple,0.9743034239085613,"['Apple', 'Apple', 'Microsoft OneDrive', 'PayPal', 'Chase Personal Banking']","[0.9743034239085613, 0.9712988344484766, 0.9493116286524228, 0.9471478742040756, 0.9447819267856487]"
apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23051.png,Chase Bank,sicil_shop,0.9325722089576497,"['sicil_shop', 'mdpd', 'Absa Group', 'mdpd', 'sicil_shop']","[0.9325722089576497, 0.9311230773286544, 0.929733872106765, 0.9288865267561411, 0.9271063251374739]"
apwg_sample_4190/2021-09/2021-09-28/2021-09-28-2428.png,Adobe,LinkedIn Corporation,0.9347324202499694,"['LinkedIn Corporation', 'Microsoft OneDrive', 'LinkedIn Corporation', 'LinkedIn Corporation', 'LinkedIn Corporation']","[0.9347324202499694, 0.9344624860671051, 0.9340592634077669, 0.9340592634077669, 0.9337460859097919]"
apwg_sample_4190/2022-01/2022-01-22/2022-01-22-16238.png,Microsoft,eBay,0.9382857866397946,"['eBay', 'PayPal', 'BT Group plc', 'International Card Services B.V', 'CaixaBank']","[0.9382857866397946, 0.9352921153791711, 0.9333685955319444, 0.9333479406288596, 0.9327332898731279]"
apwg_sample_4190/2023-03/2023-03-07/2023-03-07-15992.png,Wells Fargo Bank,smiles,0.9310096219011552,"['smiles', 'Canadian Imperial Bank of Commerce', 'ocn', 'smiles', 'Canadian Imperial Bank of Commerce']","[0.9310096219011552, 0.9304185824969166, 0.9287012400221437, 0.9274481052870833, 0.9272358862599891]"
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-120312.png,LinkedIn,Bank of Montreal,0.9385151960730446,"['Bank of Montreal', 'la_banque_postale', 'CaixaBank', 'Bank of Montreal', 'Bank of Montreal']","[0.9385151960730446, 0.9377376444395038, 0.9376024905901499, 0.9366446671849162, 0.9366446671849162]"
apwg_sample_4190/2021-10/2021-10-04/2021-10-04-169550.png,Microsoft,infinisource,0.927526883415764,"['infinisource', 'infinisource', 'infinisource', 'infinisource', 'infinisource']","[0.927526883415764, 0.9274028914575035, 0.9236522298573497, 0.9158437637333111, 0.9158437637333111]"
apwg_sample_4190/2021-12/2021-12-22/2021-12-22-32932.png,Alibaba,American Express,0.9220701277672528,"['American Express', 'Microsoft OneDrive', 'Yahoo!', 'Google', 'BT Group plc']","[0.9220701277672528, 0.9194147965136745, 0.9172529360568813, 0.9162630949962209, 0.9156035378164524]"
apwg_sample_4190/2021-11/2021-11-15/2021-11-15-182736.png,SiteGround,mbank,0.9231809601823939,"['mbank', 'Orange', 'Allegro', 'paschoalotto', 'typeform']","[0.9231809601823939, 0.9222662608766862, 0.9221943375798398, 0.921951474665883, 0.9212053489378471]"
apwg_sample_4190/2021-12/2021-12-14/2021-12-14-3534.png,LinkedIn,Stripe,0.9559274148244535,"['Stripe', 'Stripe', 'Stripe', '1&1 Ionos', 'LinkedIn Corporation']","[0.9559274148244535, 0.9559274148244535, 0.9559274148244535, 0.9499280140652023, 0.9485778926121669]"
apwg_sample_4190/2021-09/2021-09-28/2021-09-28-4044.png,Amazon,Amazon,0.9698999773893402,"['Amazon', 'Amazon', 'Global Sources HK', 'Amazon', 'Amazon']","[0.9698999773893402, 0.9698999773893402, 0.9484806490959594, 0.9426323355800846, 0.9426323355800846]"
apwg_sample_4190/2021-10/2021-10-11/2021-10-11-124670.png,LinkedIn,1&1 Ionos,0.9495896738620346,"['1&1 Ionos', 'Bank of Montreal', 'Bank of Montreal', 'Bank of Montreal', 'la_banque_postale']","[0.9495896738620346, 0.9487513332361674, 0.9487513332361674, 0.9487513332361674, 0.9459557513420356]"
apwg_sample_4190/2021-10/2021-10-27/2021-10-27-63780.png,Microsoft,fsnb,0.9241795670722684,"['fsnb', 'Microsoft OneDrive', 'DGI (French Tax Authority)', 'bradesco', 'la_banque_postale']","[0.9241795670722684, 0.9215956001655714, 0.921294490869169, 0.9186613559113813, 0.9185938726295968]"
apwg_sample_4190/2022-06/2022-06-24/2022-06-24-203291.png,Wells Fargo Bank,Itau Unibanco S.A,0.932364183710628,"['Itau Unibanco S.A', 'smiles', 'Absa Group', 'bradesco', 'fsnb']","[0.932364183710628, 0.9316496095238572, 0.931281485775315, 0.9285161780070462, 0.9283714227705566]"
apwg_sample_4190/2021-10/2021-10-03/2021-10-03-130710.png,Amazon,Amazon,0.9659761096615994,"['Amazon', 'Amazon', 'Global Sources HK', 'Amazon', 'Amazon']","[0.9659761096615994, 0.9659761096615994, 0.9479190375897555, 0.9441345256796317, 0.9441345256796317]"
apwg_sample_4190/2021-10/2021-10-19/2021-10-19-55660.png,Wells Fargo Bank,IBC Bank,0.93521580369387,"['IBC Bank', 'Microsoft OneDrive', 'Itau Unibanco S.A', 'Wells Fargo & Company', 'Wells Fargo & Company']","[0.93521580369387, 0.9340181354116844, 0.9336199104913188, 0.9329068554299528, 0.9329068554299528]"
apwg_sample_4190/2021-09/2021-09-30/2021-09-30-33468.png,Microsoft,dkb,0.9373795086870026,"['dkb', 'Microsoft OneDrive', 'barclays', 'grupo_bancolombia', 'Bank of Montreal']","[0.9373795086870026, 0.9361514357452061, 0.9333741329271882, 0.932113656614408, 0.9312122469024031]"
apwg_sample_4190/2021-09/2021-09-27/2021-09-27-23975.png,Adobe,,0,[],[]
