filename	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_137060.png	http://cineark.anecdoteagency.com/zip	1	Microsoft	True	True	False	None	0.27423882484436035|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_137311.png	http://179.43.140.147/banks/directing/royalbank/rbcgi3m01.php?wvstest=javascript:domxssexecutionsink(1,%22%22%27\\\\%22%22%3E%3Cxsstag%3E()locxss%22%22)%22	1	RBC Royal Bank	True	True	False	None	0.45360779762268066|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_161185.png	http://m-facebook-profile.item4324853.com/epCloyZ8r4	0	None	True	False	False	failure_no_result_from_gsearch	0|0.2779843807220459|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-05/2023-05_57294.png	https://bpstatistik.000webhostapp.com/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-03/2022-03_10696.png	http://generation-idea.com/	1	Facebook	True	True	False	None	0.28632092475891113|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_162482.png	http://www.account-verify23.freetcp.com/web/login.php?primarymember_id=97afa3c287e4cfc8c5c994e7e	0	None	True	False	False	failure_no_result_from_gsearch	0|0.20054888725280762|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_1292374.png	https://paypalintl.blogspot.com/	1	PayPal	True	True	False	None	0.24182367324829102|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_125656.png	https://jxeonugetnmetiydqwj-u-iuvbpbzigydxvunenk-mvilwhekycptcapevug.glitch.me/nlxilhvbpzapxpmfklvwznmounspkqtqkjgeaw-kzdlgofobgizsifchlswafcjjugjrtmqhvinav-tauxesjbnuprivvguqxgizsifchlswafcjju.html?%24web_only=true&_branch_match_id=1089074132550828833&utm_medium=marketing&_branch_referrer=H4sIAAAAAAAAA8soKSkottLXL0%2BvSK7MyMjKrKgqrSoozqsCIr3EggK9nMy8bP1U%2FbLMIsP81LJCp%2BIkAIlekTszAAAA	1	Microsoft	True	True	False	None	0.26262426376342773|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_139281.png	https://179.43.140.147/banks/directing/royalbank/rbcgi3m01.php?wvstest=javascript:domxssexecutionsink(1,"'\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"><xsstag>()locxss")	1	RBC Royal Bank	True	True	False	None	0.45067310333251953|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-05/2022-05_147960.png	http://homebusinessradionetwork.com/C-Agricole/f36a8b299130908/region.php?particulier	1	Credit Agricole S.A	True	True	False	None	0.5071830749511719|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_47248.png	https://brazilianartdesign.com/1/Chase-New-SM-with-DL/Chase-New-SM/index.php	1	Chase Personal Banking	True	True	False	None	0.4487032890319824|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_616380.png	http://chaseverify-redirectdesk009.duckdns.org/login.php?cmd=login_submit&id=d9e774205262fe6262075cc403bb729cd9e774205262fe6262075cc403bb729c&session=d9e774205262fe6262075cc403bb729cd9e774205262fe6262075cc403bb729c	1	Chase Personal Banking	True	True	False	None	0.5104053020477295|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_117502.png	http://lukesciclunaphotography.com/wp-includes/js/jcrop/navy/fulls.php	1	Navy Federal Credit Union	True	True	False	None	0.24788522720336914|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_367756.png	https://caisseing-f091f.web.app/	1	Credit Agricole S.A	True	True	False	None	0.5194518566131592|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-03/2022-03_20625.png	https://sdzakfahz.blogspot.com/?m=0	0	None	True	True	False	None	0.452441930770874|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_84061.png	https://thepremieroasisgroup.com/net/wallets/wallets/connect/index4db64db64db6.html	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-02/2023-02_115950.png	http://hackformenow.rf.gd/ig_verify/login.html	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_15080.png	https://www.dwisuraprima.com/.well-known/pki-validation/configTOB/web	0	None	True	True	False	None	0.27967286109924316|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_269886.png	https://ipfs.io/ipfs/QmSger7iVYcKhU5qLuHW4726i5bwRicHzZHh83woCxYb65?filename=SSYES%2520DDHDH%2520SHSHDD%2520DHHDDNHS%2520FGJKT.html	1	Microsoft	True	True	False	None	0.2984004020690918|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-05/2022-05_169214.png	https://facebook.secured-l0gin.com/account	1	Facebook	True	True	False	None	0.302872896194458|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_391606.png	https://comaorganico.com/wp-admin/css/wellsfargoalert/d89dd4722be9def92c995cf3065e68dc/login.php?ip=152.39.219.107	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_101316.png	https://dashieldboyz.com/home/login.php?cmd=login_submit&id=4d6b23c7666055601b8da6002abfa1394d6b23c7666055601b8da6002abfa139&session=4d6b23c7666055601b8da6002abfa1394d6b23c7666055601b8da6002abfa139	1	Bank of America	True	True	False	None	0.296175479888916|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_467140.png	https://hardcore-spence.185-81-157-142.plesk.page/privee/CA/region.php	0	None	True	True	False	None	0.4716806411743164|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-01/2023-01_48810.png	http://porksenf.tech/login.php	1	Instagram	True	True	False	None	0.26108384132385254|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_256433.png	http://insinai.com/vverify/payment/	1	M & T Bank Coporation	True	True	False	None	0.3016352653503418|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_150817.png	http://checkv2-verify.legitrijbewijs.uk/9e163d3ab10e0411e0f7be1200f69f35/step2.php?cmd=_account-details&session=e07b53122a727d9c6e429f7679f20fc3&dispatch=ef40eb5573243c05d101f0fe122eaf1cd659e24f	1	TD Bank Group	True	True	False	None	0.4212660789489746|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_159889.png	http://review-activities.my03.com/facebook0/login.html	1	Facebook	True	True	False	None	0.2665750980377197|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_666019.png	https://yahoo-108495.weeblysite.com/	1	Yahoo!	True	True	False	None	0.45931553840637207|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_4182.png	http://mindsculptpsychology.com.au/chasey/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon%3DMjAzNzQ4NDA1OQ%3D%3DMjAzNzQ4NDA1OQ%3D%3D&session=MjAzNzQ4NDA1OQ%3D%3DMjAzNzQ4NDA1OQ%3D%3D	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-05/2022-05_55640.png	https://nvh41lbp3o.onrocket.site/swc/sw/username/?country.x=ch&locale.x=en_ch	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_1192391.png	https://fzeid-eel-ertx.builderallwppro.com/servic/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-12/2021-12_54811.png	https://midlands-dialog-should-mime.trycloudflare.com/	1	Instagram	True	True	False	None	0.30140256881713867|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_177269.png	https://e-receipts.co/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjFhODE2YWI1LWQ3MzUtNDE1MS04ODdmLTRjY2RiMzhlMGM2YyIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiYjY0YjU0YzMtOGM4Ni00ZTgxLTg5YzMtNWMyYjFjMThmYWY2IiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiaWF0IjoxNjM2NjQyODkyLCJpc3MiOiJodHRwczovL2FwcC5waGlzaHRocmVhdC5jb20iLCJleHAiOjE2NDQ0MTg4OTJ9.aNTq5QO4moonTYk_RusJe_LiXhY5ozsATPiVL_080Ew	1	Google	True	True	False	None	0.2628767490386963|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_161572.png	https://shobhitnair.github.io/clone-site-2/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.23958730697631836|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_186977.png	http://cnnnews4k.eoldal.hu/	1	Facebook	True	True	False	None	0.2885782718658447|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-07/2022-07_112085.png	http://instagam-001-site1.htempurl.com/Home/register	1	Instagram	True	True	False	None	0.2913968563079834|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_247802.png	https://ami.majalengkakab.go.id/wp-cron/25GB/index2.php?email=	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_173102.png	https://www.secuwellc.duckdns.org/wells-fargo/wells_fargo/	1	Wells Fargo & Company	True	True	False	None	0.3524327278137207|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_175999.png	https://www.159-223-103-96.cprapid.com/a03215af71993a77db46a9dbdd6f77ba/ses/	1	Chase Personal Banking	True	True	False	None	0.4112436771392822|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_177149.png	http://aasthakidneyhospital.com/bn.php	1	Rackspace	True	True	False	None	0.2932772636413574|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_1034057.png	http://hakacoaching.com/wp-content/d4shb0ard-1nf0/up	1	Chase Personal Banking	True	True	False	None	0.35002899169921875|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-11/2022-11_89781.png	http://app-fbscure-info.zzuctyvisv-e92495lzd6kr.p.temp-site.link/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_44922.png	https://01dazffew5dsw43353s.app.link/wp-admin/includes/file.php	1	Chase Personal Banking	True	True	False	None	0.3958425521850586|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_176144.png	https://www.159-223-103-96.cprapid.com/9d03a1ee0d4bb6dc4220996f18b48ef6/ses/index	1	Chase Personal Banking	True	True	False	None	0.3747870922088623|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_143701.png	https://achhoy-gudep.ru/pawelniko/g4wGgRD5cg99UE/?user=jim%40thejimburkefamily.com	1	Wells Fargo & Company	True	True	False	None	0.33355116844177246|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_157739.png	https://mail.foreignoperations.info/wells/www.wellsfargo.com/	1	Wells Fargo & Company	True	True	False	None	0.3447725772857666|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_160272.png	https://achhoy-gudep.ru/pawelniko/lDZT8tUUqsqHWJ/	1	Wells Fargo & Company	True	True	False	None	0.3287956714630127|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_175592.png	https://fjmarketing.com/espaceclient/sg_fr/se-connecter/weetniet/piemel.php	1	ING	True	True	False	None	0.3009932041168213|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_18437.png	https://customesqure.com/?apcid=00621aaff60b450e1a1bba00&utm_campaign=crat&utm_content=&utm_medium=email&utm_source=autopilot	1	Square	True	True	False	None	0.2621803283691406|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_488112.png	https://sxb1plvwcpnl495429.prod.sxb1.secureserver.net/~securedarem/web/conf/BN1KYZ83DQZ8CC/authlogin.php?login=de.acsslng.access.de	1	ING	True	True	False	None	0.3008882999420166|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_176010.png	http://sapphire-unexpected-whitefish.glitch.me/s65t5rghvcg.html	1	Microsoft	True	True	False	None	0.300687313079834|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-03/2023-03_17532.png	https://login.microsoftonline.us.office.m365.leidos.govshn.net/organizations/oauth2/v2.0/authorize?redirect_uri=https%3A%2F%2Fportal.azure.us.office.m365.leidos.govshn.net%2Fsignin%2Findex%2F&response_type=code%20id_token&scope=https%3A%2F%2Fmanagement.core.usgovcloudapi.net%2F%2Fuser_impersonation%20openid%20email%20profile&state=OpenIdConnect.AuthenticationProperties%3DyEse6V	1	Microsoft	True	True	False	None	0.44397616386413574|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_11676.png	http://fotitosdemi.000webhostapp.com/log.html	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_3743.png	https://www.historylearning.gq/palladium/hvtrs8/uwu.levfniz.aoo/LovFmuld=ppet=jtvpq%1A'2D%0Fuwu.levfniz.aoo%0F'3Femail'3Dclotilde60%0560'2762dcimail'272Acom	0	None	True	True	False	None	0.6136550903320312|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_226307.png	https://mail.coronarmedical.com/auwebcp/fckeditor/editor/skins/silver/images/jace/goe/secure/2475253a3450f5cb78f5d17067cf6be6/First-page/	1	Wells Fargo & Company	True	True	False	None	0.34843945503234863|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-05/2022-05_216782.png	https://pinakicontentsolutions.com/-vendor/aspx1.php	1	Microsoft	True	True	False	None	0.45203709602355957|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_125575.png	http://serverfctn.hostfree.pw/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-09/2022-09_28566.png	https://pilose-things.000webhostapp.com/	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-03/2022-03_78260.png	http://morganstanleydatasecuritysettkement.com/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-01/2023-01_82753.png	http://connect-secure-auth-wellsfargo-com.tophatofficecleaning.com/d2c918e2180cb5bb6245e34f95b82519/verify.php?ACCT.x=ID-PPL%3DPA32452.177.249.187%3DScrPg%3Dc1114030c711113a1a08172cfd243097c13cfdc9d15eaaf2ad79dfb8e28cc7b7S%3D%241%24HBzoQVCF%24E16POgbDazFkvgclZw0pj0xbjwCef5s7kMrQzKPtuBA4J9LHOGFRc1S0N8WlVD3povaXZYTi62ymqhEUIgdnxhufIztG8WKaJLVMNj0FQHZgybRCr4BEv1q5XUni73dP6O9SApYo2wkmlseDcT61257118228%5Cu0026country.x%3D-	1	Wells Fargo & Company	True	True	False	None	0.3361985683441162|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-10/2022-10_165388.png	https://xnxxthailand.com/wp-admin/Secure/protectwellssecurity/wells/1b78fad52b9ca3d1be0d3f0da348af8e/verify.php?ACCT.x=ID-PPL%3DPA32493.174.93.114%3DScrPg%3D36cf7d4f4657f2f6eadfe9a417d6a945f8f96e76cf5462bf5fedebb3547f8e78S%3D%241%24xqbI%2FAQD%24lFz7v9GCjporeLoefVh1i1l92uYTCd7IMpRVfaALPFxzS30NkB8D1WhmKoGty64U5QEbgsvjOJqZcirwXenH2KIiS7LdM0zXh3egWwGTq6yFNUpnsAZroalVm4RbC58cPxQ9YtjJDfEOuBvH1k23752431190&country.x=-	1	Wells Fargo & Company	True	True	False	None	0.32708048820495605|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-06/2023-06_166156.png	https://flitlitegod.duckdns.org/	1	Orange	True	True	False	None	0.4428722858428955|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_25443.png	http://mentorplus.ca/wp-content/wellsfargoonlinebanking.com/319d7145358a0aba59b7881c3d8cdee2/verify.php?acct.x=id-ppl%3Dpa324206.204.39.215%3Dscrpg%3Dd067b4564b640eb7df55b5060aa12346d56887e735ee98810c2d859c4c511f40s%3D%241%24mqi1xlrt%24fqh32uyeszpjwhlmbydsd1oflg7ij8ofnlzsqa62kbpxzwm1kttuchdr5j0ime9adhvuwysrn4pbqgcyxve3goofadjweuz1q02jezn7pcbkicdhx6vsbphfx54myr3trqstiuymlvgwkaln9886026263167&country.x=-	1	Wells Fargo & Company	True	True	False	None	0.3099668025970459|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_18418.png	https://www-facebook-com-br.duckdns.org/?_fb_noscript=1	1	Facebook	True	True	False	None	0.2905280590057373|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-03/2022-03_9633.png	http://paradisvalleyfcu.com/landing/form/884ec710-9619-4bbe-ae16-112dfd48fe66	1	Dropbox	True	True	False	None	0.4493861198425293|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-06/2022-06_647455.png	https://ghost-veterinary-comic-commodity.trycloudflare.com/login.html	1	Instagram	True	True	False	None	0.2844274044036865|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-12/2022-12_82007.png	http://www.woodandthimble.com/www.labanquepostale.fr	1	La Banque postale	True	True	False	None	0.3089563846588135|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-05/2022-05_89883.png	http://kyname.com/asset/data-backup/582dd	1	Amazon	True	True	False	None	0.438218355178833|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_282478.png	https://oauth.applebyglobel.com/mso/oauth/login_redirect?rid=ztFR8kf	1	Microsoft	True	True	False	None	0.3494577407836914|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_29345.png	https://preparedjustincase.com/Johnda/Darby/index.html	1	Microsoft	True	True	False	None	0.30837225914001465|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_249416.png	https://coxesignin.weebly.com/	1	Cox Communications	True	True	False	None	0.431185245513916|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-02/2022-02_3052.png	http://ha8t-7620781-5409-6150.mystrikingly.com/	1	Facebook	True	True	False	None	0.2972981929779053|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-06/2023-06_186688.png	https://hgfhgfhghfj.blogspot.md/	1	Facebook	True	True	False	None	0.3072478771209717|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-10/2021-10_227323.png	https://www.dev.ecobonus110arcoservizi.it/	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-07/2023-07_90535.png	https://t.ly/eXKj4	1	Facebook	True	True	False	None	0.2966928482055664|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2023-06/2023-06_32943.png	https://springtime-pieces.000webhostapp.com/index.php	0	None	True	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_379670.png	https://login.live.microsoft.habihut.app/login.php?cmd=login_submit&id=cb2ca9c90135720021cafd308871d7cdcb2ca9c90135720021cafd308871d7cd&session=cb2ca9c90135720021cafd308871d7cdcb2ca9c90135720021cafd308871d7cd	1	Microsoft	True	True	False	None	0.5420613288879395|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_1749.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637660598/bcochile-web/persona/login/index.html/login	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-04/2022-04_508981.png	https://han.gl/IZweE	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_162504.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637601520/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.5462946891784668|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_97810.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637541127/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.5373172760009766|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_164737.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637617949/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.452014684677124|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-12/2021-12_64293.png	http://amzonupdate.com/	0	None	True	True	False	None	0.26700425148010254|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_31627.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637633419/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.4671623706817627|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_63105.png	https://marketmedia.in/maerl/login.php?cmd=submit_log&id=MTg3MDI1NTA3OQ==MTg3MDI1NTA3OQ==&session=MTg3MDI1NTA3OQ==MTg3MDI1NTA3OQ==	1	Wells Fargo & Company	True	True	False	None	0.3625667095184326|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_165131.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637560380/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.5222828388214111|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_166160.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637374002/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.490825891494751|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_96191.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637544254/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.5017905235290527|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_32235.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637626824/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.4938182830810547|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_170412.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637348881/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.5107376575469971|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_47402.png	https://siasky.net/IAC7YR7EzW5Eev-0fyIoQQGLH7hBHCNymAkpL4Qaj1r5gQ	1	Yahoo!	True	True	False	None	0.47582459449768066|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_172585.png	http://soporte-bancodechile.cl.beachhavenpa.com/1637350471/bcochile-web/persona/login/index.html/login	0	None	True	True	False	None	0.49993228912353516|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_126832.png	https://idverify.globalautodoor.com/0nedrivedoc/wellsfargo/wellsfargo/index.htm?cmd=login_submit&amp;id=bd5567d939fae3615381e81eae78b943bd5567d939fae3615381e81eae78b943&amp;session=bd5567d939fae3615381e81eae78b943bd5567d939fae3615381e81eae78b943	1	Wells Fargo & Company	True	True	False	None	0.3616788387298584|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-12/2021-12_68433.png	https://mail.itesapanama.com/wp-admin/qRTelNy/item82634823/?shortlink=30c4c5bf&pid=Email	1	eBay	True	True	False	None	0.3175387382507324|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2022-08/2022-08_351196.png	http://aib-online-user.com/Alert.php	0	None	False	False	False	None	0|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-12/2021-12_38523.png	https://zakroams.com/wp-admin/aTNGcJy/	0	None	True	True	False	None	0.42021870613098145|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_169366.png	https://apple.slgn-ln-id.vip/en/	1	Apple	True	True	False	None	0.49033236503601074|0|0|0
/dataset/fujiao/33_APWG_2160933_dataset/desktop_2160933_screenshot/2021-11/2021-11_32040.png	https://intesabancasecureloginapp.edns.biz/gruppo.intesa-sicurezza.gestioneonline.subito.casa.societa.di.intermediazione/riferimento/9d75d2e3b9c28d57f194cd7e34f8073e/85502eee534f2f29c0e83508b9b6d64d/mobile/login/?	0	None	True	False	False	failure_no_result_from_gsearch	0|0.3661201000213623|0|0
